# dataset: ogbg-molhiv
# type: GAT
# train_mode: S
epoch;train_loss;train_acc;val_loss;val_acc;test_loss;test_acc;AUC;F1;ECE;Brier
0;0.233300;0.930488;0.154107;0.963773;0.149464;0.966448;0.000000;0.949958;0.015412;0.063776
1;0.150485;0.964864;0.152737;0.963773;0.147288;0.966448;0.000000;0.949958;0.013538;0.063319
2;0.148791;0.964864;0.145194;0.963773;0.142229;0.966448;0.000000;0.949958;0.008369;0.063191
3;0.148956;0.964864;0.148003;0.963773;0.142884;0.966448;0.000000;0.949958;0.010434;0.062866
4;0.148583;0.964864;0.152518;0.963773;0.146417;0.966448;0.000000;0.949958;0.014076;0.064014
5;0.148104;0.964864;0.148194;0.963773;0.141770;0.966448;0.000000;0.949958;0.009108;0.063307
6;0.149143;0.964864;0.143950;0.963773;0.141780;0.966448;0.000000;0.949958;0.015353;0.064165
7;0.147312;0.964864;0.146896;0.963773;0.141382;0.966448;0.000000;0.949958;0.016263;0.063770
8;0.145672;0.964864;0.155161;0.963773;0.152219;0.966448;0.000000;0.949958;0.034555;0.068461
9;0.146475;0.964864;0.140871;0.963773;0.137064;0.966448;0.000000;0.949958;0.011698;0.062280
10;0.146766;0.964864;0.160433;0.963773;0.154397;0.966448;0.000000;0.949958;0.019249;0.064412
11;0.147180;0.964864;0.149813;0.963773;0.147684;0.966448;0.000000;0.949958;0.014830;0.063728
12;0.145517;0.964864;0.146876;0.963773;0.143709;0.966448;0.000000;0.949958;0.015587;0.063631
13;0.145763;0.964864;0.145982;0.963773;0.146373;0.966448;0.000000;0.949958;0.030212;0.064445
14;0.144794;0.964864;0.145018;0.963773;0.145143;0.966448;0.000000;0.949958;0.024014;0.065131
15;0.144801;0.964864;0.145067;0.963773;0.142821;0.966448;0.000000;0.949958;0.013737;0.063515
16;0.144724;0.964864;0.140310;0.963773;0.139773;0.966448;0.000000;0.949958;0.019166;0.062993
17;0.144560;0.964864;0.141080;0.963773;0.139440;0.966448;0.000000;0.949958;0.012079;0.062423
18;0.144993;0.964864;0.143120;0.963773;0.141174;0.966448;0.000000;0.949958;0.018352;0.063213
19;0.144795;0.964864;0.142484;0.963773;0.141038;0.966448;0.000000;0.949958;0.012906;0.063407
20;0.145294;0.964864;0.139927;0.963773;0.138061;0.966448;0.000000;0.949958;0.005672;0.062364
21;0.144662;0.964864;0.139810;0.963773;0.138306;0.966448;0.000000;0.949958;0.009561;0.062234
22;0.143955;0.964864;0.141578;0.963773;0.140088;0.966448;0.000000;0.949958;0.015886;0.062965
23;0.144947;0.964864;0.144073;0.963773;0.143069;0.966448;0.000000;0.949958;0.012828;0.063241
24;0.143622;0.964864;0.146588;0.963773;0.144609;0.966448;0.000000;0.949958;0.021205;0.064169
25;0.144867;0.964864;0.143253;0.963773;0.142758;0.966448;0.000000;0.949958;0.021425;0.063227
26;0.144228;0.964864;0.142411;0.963773;0.141212;0.966448;0.000000;0.949958;0.010815;0.062944
27;0.145245;0.964864;0.141208;0.963773;0.139273;0.966448;0.000000;0.949958;0.013638;0.062629
28;0.145019;0.964864;0.143798;0.963773;0.142168;0.966448;0.000000;0.949958;0.016891;0.063676
