# dataset: COLLAB
# type: GAT
# train_mode: P
epoch;train_loss;train_acc;val_loss;val_acc;test_loss;test_acc;AUC;F1;ECE;Brier
0;0.949191;0.530250;0.932324;0.546000;0.960479;0.524000;0.000000;0.360336;0.127257;0.599498
1;0.853755;0.596500;0.875066;0.504000;0.911224;0.506000;0.000000;0.446976;0.096475;0.580406
2;0.805153;0.619250;0.813322;0.594000;0.868035;0.582000;0.000000;0.514914;0.089436;0.536094
3;0.775276;0.641750;0.897600;0.562000;0.930474;0.584000;0.000000;0.527246;0.119013;0.574432
4;0.776397;0.648250;0.872903;0.564000;0.918492;0.584000;0.000000;0.522460;0.139321;0.573390
5;0.775066;0.638500;0.899231;0.558000;0.949398;0.594000;0.000000;0.532708;0.127620;0.582595
6;0.771446;0.646250;1.031178;0.552000;1.105976;0.538000;0.000000;0.482020;0.152758;0.649960
7;0.769596;0.639750;0.911811;0.556000;0.954603;0.574000;0.000000;0.518431;0.113962;0.584277
8;0.760822;0.653000;1.016121;0.554000;1.064015;0.546000;0.000000;0.491388;0.152094;0.630206
9;0.752752;0.654500;1.035279;0.552000;1.089849;0.544000;0.000000;0.487816;0.174284;0.644323
