# dataset: ogbg-molhiv
# type: GAT
# train_mode: P
epoch;train_loss;train_acc;val_loss;val_acc;test_loss;test_acc;AUC;F1;ECE;Brier
0;0.169413;0.961339;0.287535;0.958668;0.283143;0.965475;0.000000;0.948516;0.176306;0.129497
1;0.151212;0.965594;0.278995;0.958425;0.272472;0.965475;0.000000;0.948516;0.167713;0.124372
2;0.151327;0.965624;0.203154;0.958668;0.195848;0.965475;0.000000;0.948516;0.085322;0.081037
3;0.151386;0.965624;0.216038;0.958668;0.208673;0.965475;0.000000;0.948516;0.101292;0.087595
4;0.149950;0.965624;0.202454;0.958668;0.195337;0.965475;0.000000;0.948516;0.084886;0.080722
5;0.149287;0.965624;0.199993;0.958668;0.192614;0.965475;0.000000;0.948516;0.081709;0.079596
6;0.149224;0.965624;0.171620;0.958668;0.163081;0.965475;0.000000;0.948516;0.039942;0.068949
7;0.148885;0.965624;0.194894;0.958668;0.187374;0.965475;0.000000;0.948516;0.074784;0.077255
8;0.148587;0.965624;0.180968;0.958668;0.173017;0.965475;0.000000;0.948516;0.053564;0.071734
9;0.147892;0.965624;0.162645;0.958668;0.152625;0.965475;0.000000;0.948516;0.019663;0.066389
10;0.148346;0.965624;0.167997;0.958668;0.159286;0.965475;0.000000;0.948516;0.029084;0.067755
11;0.147748;0.965563;0.167587;0.958668;0.158304;0.965475;0.000000;0.948516;0.031484;0.067597
12;0.147468;0.965624;0.166810;0.958425;0.157184;0.965475;0.000000;0.948516;0.027844;0.067420
13;0.146727;0.965624;0.166465;0.958668;0.156974;0.965475;0.000000;0.948516;0.028170;0.067262
14;0.147168;0.965594;0.173671;0.958668;0.164753;0.965475;0.000000;0.948516;0.043614;0.069285
15;0.147165;0.965624;0.161641;0.958668;0.151350;0.965475;0.000000;0.948516;0.012969;0.066125
16;0.147103;0.965624;0.161919;0.958668;0.151514;0.965475;0.000000;0.948516;0.013842;0.066144
17;0.147269;0.965624;0.163042;0.958668;0.153375;0.965475;0.000000;0.948516;0.015264;0.066462
18;0.147156;0.965594;0.161914;0.958668;0.151179;0.965475;0.000000;0.948516;0.012509;0.066144
19;0.147443;0.965594;0.162167;0.958668;0.151426;0.965475;0.000000;0.948516;0.013706;0.066205
20;0.146920;0.965624;0.162103;0.958668;0.151718;0.965475;0.000000;0.948516;0.011182;0.066226
21;0.146988;0.965624;0.162707;0.958668;0.152705;0.965475;0.000000;0.948516;0.017181;0.066362
22;0.147379;0.965624;0.163318;0.958668;0.153322;0.965475;0.000000;0.948516;0.019584;0.066488
