# dataset: ogbg-molhiv
# type: GAT
# train_mode: T
epoch;train_loss;train_acc;val_loss;val_acc;test_loss;test_acc;AUC;F1;ECE;Brier
0;0.190636;0.981095;0.300343;1.000000;0.292821;0.999027;0.000000;0.999020;0.249602;0.137405
1;0.017319;1.000000;0.733781;0.390469;0.713231;0.518113;0.000000;0.650557;0.258061;0.528914
2;0.006157;1.000000;1.434308;0.095794;1.402075;0.032823;0.000000;0.002086;0.732057;1.120939
3;0.002987;1.000000;2.240414;0.036713;2.184619;0.032823;0.000000;0.002086;0.862879;1.541737
4;0.002121;1.000000;1.736091;0.036713;1.702141;0.032823;0.000000;0.002086;0.796092;1.322410
5;0.001616;1.000000;0.648580;0.569900;0.593379;0.638707;0.000000;0.750234;0.362842;0.424613
6;0.001314;1.000000;0.389082;0.801118;0.338982;0.863360;0.000000;0.901807;0.222704;0.198007
7;0.002281;0.999696;0.021762;0.979334;0.019621;0.985898;0.000000;0.984020;0.013387;0.011841
8;0.003940;0.999848;0.000109;1.000000;0.004458;0.999757;0.000000;0.999756;0.000445;0.000257
9;0.001108;1.000000;0.001358;1.000000;0.019106;0.999757;0.000000;0.999756;0.002785;0.002218
10;0.001097;1.000000;0.000524;1.000000;0.014616;0.999757;0.000000;0.999756;0.000341;0.000504
11;0.001054;1.000000;0.006797;0.994894;0.029009;0.998055;0.000000;0.998026;0.002574;0.002159
12;0.001035;1.000000;0.002721;1.000000;0.026355;0.999757;0.000000;0.999756;0.000662;0.000540
13;0.001022;1.000000;0.033525;0.992706;0.041773;0.998055;0.000000;0.998026;0.005494;0.003743
14;0.000980;1.000000;0.136235;0.974228;0.110054;0.977389;0.000000;0.971579;0.015177;0.039137
15;0.000973;1.000000;0.804331;0.565038;0.647870;0.636518;0.000000;0.748886;0.327159;0.444196
