# dataset: IMDB-BINARY
# type: GAT
# train_mode: S
epoch;train_loss;train_acc;val_loss;val_acc;test_loss;test_acc;AUC;F1;ECE;Brier
0;0.744566;0.522500;0.694323;0.500000;0.708026;0.440000;0.456752;0.358769;0.096514;0.515894
1;0.717172;0.570000;0.689539;0.510000;0.730599;0.430000;0.516728;0.258601;0.160285;0.541206
2;0.706984;0.570000;0.689295;0.510000;0.746754;0.430000;0.519992;0.258601;0.202410;0.561444
3;0.704357;0.577500;0.714599;0.510000;0.760096;0.430000;0.536516;0.258601;0.220162;0.582888
4;0.698606;0.583750;0.743672;0.510000;0.797526;0.430000;0.540596;0.258601;0.256631;0.617481
5;0.703457;0.576250;0.703661;0.510000;0.775437;0.430000;0.466952;0.258601;0.210891;0.590364
6;0.684425;0.603750;0.716855;0.510000;0.821247;0.430000;0.433905;0.258601;0.253713;0.629048
7;0.685742;0.613750;0.730590;0.510000;0.885203;0.430000;0.416565;0.258601;0.281991;0.679581
8;0.684629;0.611250;0.806915;0.510000;0.919442;0.430000;0.448796;0.258601;0.294153;0.703739
9;0.670913;0.613750;0.896949;0.510000;1.082181;0.430000;0.454712;0.258601;0.384082;0.809788
