# dataset: PROTEINS
# type: GAT
# train_mode: P
epoch;train_loss;train_acc;val_loss;val_acc;test_loss;test_acc;AUC;F1;ECE;Brier
0;0.695695;0.584927;0.687053;0.589286;0.682634;0.633929;0.537415;0.596791;0.106279;0.489512
1;0.657717;0.634421;0.675511;0.616071;0.670221;0.651786;0.613265;0.648990;0.135105;0.477655
2;0.660824;0.642295;0.704340;0.491071;0.652234;0.651786;0.642177;0.538827;0.082000;0.463051
3;0.642962;0.653543;0.680159;0.625000;0.670252;0.642857;0.572789;0.619155;0.109556;0.477789
4;0.639084;0.649044;0.672358;0.553571;0.678760;0.580357;0.618707;0.586674;0.069273;0.485245
5;0.643440;0.665917;0.676140;0.589286;0.671669;0.589286;0.605102;0.589286;0.087646;0.478530
6;0.638598;0.656918;0.685465;0.607143;0.663614;0.687500;0.599320;0.631926;0.186367;0.471886
7;0.642086;0.663667;0.676183;0.589286;0.656538;0.723214;0.641837;0.703085;0.203982;0.464315
8;0.646242;0.647919;0.670301;0.625000;0.663021;0.633929;0.651701;0.636232;0.094426;0.470856
9;0.643586;0.638920;0.668799;0.660714;0.656651;0.723214;0.640136;0.703085;0.205736;0.464719
10;0.636685;0.668166;0.678597;0.580357;0.645434;0.705357;0.651020;0.652959;0.138862;0.454974
11;0.646112;0.651294;0.673717;0.616071;0.670538;0.651786;0.573129;0.641409;0.148206;0.477484
12;0.631077;0.656918;0.693871;0.500000;0.636246;0.642857;0.677891;0.520202;0.054151;0.448496
13;0.639193;0.682790;0.678265;0.589286;0.647823;0.714286;0.624150;0.672622;0.147483;0.456775
14;0.629096;0.653543;0.673984;0.580357;0.638395;0.723214;0.651020;0.690561;0.150488;0.447841
15;0.624893;0.665917;0.670244;0.598214;0.642197;0.732143;0.639456;0.707031;0.162222;0.451729
16;0.643146;0.662542;0.666040;0.660714;0.642687;0.714286;0.649660;0.695324;0.145740;0.451905
17;0.625254;0.659168;0.673724;0.571429;0.624022;0.714286;0.686054;0.660131;0.128370;0.435604
18;0.618306;0.669291;0.674018;0.562500;0.642367;0.705357;0.661565;0.659392;0.152396;0.451992
19;0.628234;0.682790;0.678498;0.517857;0.636269;0.669643;0.655442;0.594271;0.091464;0.446412
20;0.635557;0.662542;0.685012;0.500000;0.617963;0.696429;0.696259;0.631261;0.088106;0.431291
21;0.646687;0.658043;0.679960;0.526786;0.641870;0.687500;0.663265;0.607143;0.116044;0.451683
22;0.634530;0.654668;0.673707;0.562500;0.629541;0.723214;0.678231;0.673991;0.136301;0.439424
23;0.625815;0.681665;0.683499;0.517857;0.620800;0.696429;0.690816;0.631261;0.089453;0.433618
