# dataset: IMDB-BINARY
# type: GAT
# train_mode: T
epoch;train_loss;train_acc;val_loss;val_acc;test_loss;test_acc;AUC;F1;ECE;Brier
0;0.188549;0.981250;0.733228;0.600000;0.731834;0.470000;0.684464;0.300544;0.075704;0.508730
1;0.040874;1.000000;0.714831;0.800000;0.656874;0.970000;0.944601;0.970027;0.290562;0.268257
2;0.024986;1.000000;0.474595;0.800000;0.448161;0.970000;1.000000;0.970027;0.055835;0.050236
3;0.016828;1.000000;0.312923;0.970000;0.357588;0.970000;1.000000;0.970027;0.035814;0.043061
4;0.011251;1.000000;0.051055;1.000000;0.030304;1.000000;1.000000;1.000000;0.011325;0.001017
5;0.008294;1.000000;0.348719;0.970000;0.367047;0.970000;1.000000;0.970027;0.030977;0.043970
6;0.006506;1.000000;0.091898;1.000000;0.094078;1.000000;1.000000;1.000000;0.016126;0.008792
7;0.006008;1.000000;0.147501;0.970000;0.184943;0.970000;1.000000;0.970027;0.021843;0.023209
8;0.004562;1.000000;0.072821;1.000000;0.097166;1.000000;1.000000;1.000000;0.014428;0.009502
9;0.005139;1.000000;0.036689;1.000000;0.032303;1.000000;1.000000;1.000000;0.006751;0.001356
10;0.002895;1.000000;0.034224;1.000000;0.037266;1.000000;1.000000;1.000000;0.007038;0.001813
11;0.002638;1.000000;0.047604;1.000000;0.022274;1.000000;1.000000;1.000000;0.004981;0.000666
12;0.001882;1.000000;0.259051;0.970000;0.323833;0.970000;1.000000;0.970027;0.025968;0.040459
13;0.002085;1.000000;0.112208;1.000000;0.162603;0.970000;1.000000;0.970027;0.018647;0.020004
14;0.002409;1.000000;0.094695;1.000000;0.134878;0.970000;1.000000;0.970027;0.016492;0.015628
15;0.001595;1.000000;0.299393;0.970000;0.334408;0.970000;1.000000;0.970027;0.025928;0.041455
16;0.001614;1.000000;0.092428;1.000000;0.119274;1.000000;1.000000;1.000000;0.014909;0.013178
17;0.001283;1.000000;0.097528;0.830000;0.009956;1.000000;1.000000;1.000000;0.002385;0.000139
