# dataset: MUTAG
# type: GAT
# train_mode: P
epoch;train_loss;train_acc;val_loss;val_acc;test_loss;test_acc;AUC;F1;ECE;Brier
0;0.705772;0.580000;0.688170;0.894737;0.692112;0.578947;0.778409;0.557416;0.077222;0.498964
1;0.611107;0.673333;0.682957;0.736842;0.689510;0.631579;0.732955;0.631579;0.127534;0.496363
2;0.595619;0.693333;0.667913;0.842105;0.688212;0.578947;0.732955;0.557416;0.069861;0.495067
3;0.600649;0.760000;0.636596;0.842105;0.690356;0.526316;0.767045;0.447611;0.003200;0.497224
4;0.574026;0.720000;0.604794;0.842105;0.692815;0.473684;0.778409;0.355601;0.066219;0.499721
5;0.586853;0.686667;0.574242;0.842105;0.695642;0.473684;0.778409;0.355601;0.124666;0.502617
6;0.570714;0.713333;0.548130;0.842105;0.698914;0.473684;0.778409;0.355601;0.261762;0.505976
7;0.544653;0.766667;0.510306;0.842105;0.712804;0.421053;0.778409;0.249513;0.180191;0.519855
8;0.530363;0.733333;0.480528;0.894737;0.719677;0.421053;0.778409;0.249513;0.198617;0.526679
9;0.572304;0.746667;0.455262;0.894737;0.730459;0.421053;0.801136;0.249513;0.218643;0.537185
10;0.553202;0.720000;0.440730;0.842105;0.731147;0.473684;0.778409;0.355601;0.175089;0.537898
11;0.536080;0.766667;0.421373;0.842105;0.752786;0.473684;0.778409;0.355601;0.197630;0.558199
12;0.564351;0.720000;0.405617;0.842105;0.770114;0.473684;0.778409;0.355601;0.274178;0.573837
13;0.550323;0.713333;0.434967;0.789474;0.683432;0.526316;0.789773;0.447611;0.114909;0.492722
14;0.558579;0.720000;0.423847;0.789474;0.686712;0.526316;0.795455;0.447611;0.126581;0.496228
15;0.498708;0.800000;0.391479;0.842105;0.741205;0.526316;0.806818;0.447611;0.284926;0.547023
16;0.540937;0.760000;0.386338;0.789474;0.735469;0.526316;0.801136;0.447611;0.243642;0.541663
17;0.554626;0.726667;0.415349;0.842105;0.666889;0.473684;0.801136;0.411028;0.209083;0.478524
18;0.528383;0.773333;0.399288;0.842105;0.706245;0.526316;0.795455;0.447611;0.197655;0.515142
19;0.575522;0.760000;0.396445;0.842105;0.718493;0.526316;0.801136;0.447611;0.203541;0.526252
20;0.535565;0.760000;0.405919;0.842105;0.697569;0.473684;0.801136;0.411028;0.245618;0.507177
21;0.541166;0.753333;0.407030;0.842105;0.700978;0.526316;0.801136;0.447611;0.169789;0.510213
22;0.547475;0.700000;0.408805;0.842105;0.701836;0.526316;0.806818;0.447611;0.166182;0.510952
23;0.543000;0.720000;0.408705;0.842105;0.703728;0.526316;0.806818;0.447611;0.163709;0.512742
