# dataset: IMDB-MULTI
# type: GAT
# train_mode: P
epoch;train_loss;train_acc;val_loss;val_acc;test_loss;test_acc;AUC;F1;ECE;Brier
0;1.137336;0.337500;1.093038;0.393333;1.099439;0.373333;0.000000;0.290159;0.027312;0.667186
1;1.102082;0.365000;1.100183;0.360000;1.100575;0.320000;0.000000;0.259420;0.036687;0.668240
2;1.104444;0.348333;1.081252;0.420000;1.096216;0.346667;0.000000;0.266773;0.025046;0.664484
3;1.106628;0.362500;1.088760;0.393333;1.116760;0.380000;0.000000;0.295265;0.035723;0.675191
4;1.112179;0.354167;1.106528;0.253333;1.109569;0.246667;0.000000;0.159154;0.119925;0.674794
5;1.102128;0.350833;1.111213;0.346667;1.124413;0.360000;0.000000;0.293559;0.027585;0.681287
6;1.087954;0.377500;1.083185;0.353333;1.122620;0.420000;0.000000;0.355265;0.069247;0.667822
7;1.092268;0.380000;1.099960;0.366667;1.117506;0.386667;0.000000;0.309108;0.055917;0.677032
8;1.091815;0.377500;1.083180;0.426667;1.114527;0.393333;0.000000;0.321606;0.085732;0.671668
9;1.087343;0.387500;1.075046;0.420000;1.104222;0.393333;0.000000;0.334094;0.009817;0.666080
10;1.077851;0.404167;1.082667;0.406667;1.127292;0.426667;0.000000;0.350075;0.062195;0.669739
11;1.089343;0.385000;1.091041;0.360000;1.112430;0.386667;0.000000;0.330064;0.072001;0.673469
12;1.091419;0.380833;1.072396;0.353333;1.102061;0.393333;0.000000;0.335647;0.013542;0.664742
13;1.077846;0.376667;1.061686;0.426667;1.103911;0.406667;0.000000;0.337564;0.043727;0.662496
14;1.091864;0.399167;1.078864;0.393333;1.106665;0.393333;0.000000;0.314684;0.005504;0.665526
15;1.086842;0.384167;1.072427;0.426667;1.103852;0.400000;0.000000;0.335057;0.022044;0.664654
16;1.090767;0.367500;1.065184;0.420000;1.097376;0.393333;0.000000;0.324254;0.030010;0.662402
17;1.087299;0.371667;1.080097;0.406667;1.106144;0.406667;0.000000;0.340110;0.049857;0.667921
18;1.085710;0.399167;1.072090;0.360000;1.102124;0.406667;0.000000;0.344637;0.021867;0.663508
19;1.080804;0.389167;1.074110;0.413333;1.101083;0.400000;0.000000;0.335057;0.043521;0.665470
20;1.080194;0.394167;1.076018;0.433333;1.108638;0.420000;0.000000;0.345769;0.053163;0.667002
