# dataset: IMDB-BINARY
# type: GAT
# train_mode: P
epoch;train_loss;train_acc;val_loss;val_acc;test_loss;test_acc;AUC;F1;ECE;Brier
0;0.718585;0.535000;0.690178;0.510000;0.690052;0.550000;0.438384;0.390323;0.038220;0.498513
1;0.705755;0.518750;0.698437;0.510000;0.683498;0.550000;0.543030;0.390323;0.028866;0.493743
2;0.695865;0.546250;0.671341;0.510000;0.674561;0.550000;0.448485;0.390323;0.007190;0.497900
3;0.687399;0.546250;0.669785;0.510000;0.671001;0.550000;0.490909;0.390323;0.036165;0.497265
4;0.684852;0.533750;0.772924;0.400000;0.753045;0.560000;0.548081;0.555761;0.060623;0.520427
5;0.688643;0.567500;0.739600;0.490000;0.761241;0.450000;0.448283;0.279310;0.119583;0.534684
6;0.692500;0.556250;0.688140;0.470000;0.702454;0.490000;0.455556;0.446560;0.040427;0.504992
7;0.683254;0.556250;0.754909;0.450000;0.736104;0.570000;0.549091;0.570390;0.063405;0.510947
8;0.683182;0.552500;0.704347;0.510000;0.674185;0.550000;0.577576;0.390323;0.022184;0.489271
9;0.691216;0.572500;0.789577;0.450000;0.764156;0.530000;0.544040;0.530992;0.038904;0.520015
10;0.681299;0.578750;0.721221;0.510000;0.699976;0.540000;0.552323;0.497558;0.018665;0.497421
