# dataset: COLLAB
# type: GAT
# train_mode: P
epoch;train_loss;train_acc;val_loss;val_acc;test_loss;test_acc;AUC;F1;ECE;Brier
0;0.958315;0.526750;1.010943;0.504000;0.993824;0.502000;0.000000;0.458395;0.212747;0.639982
1;0.874757;0.587250;0.937001;0.576000;0.926670;0.574000;0.000000;0.523960;0.117794;0.586243
2;0.823981;0.613000;0.819882;0.578000;0.791546;0.594000;0.000000;0.545238;0.128571;0.508681
3;0.791120;0.633250;0.805078;0.588000;0.773624;0.596000;0.000000;0.546378;0.095140;0.493194
4;0.774513;0.638250;1.059918;0.508000;1.046654;0.522000;0.000000;0.474581;0.235563;0.643431
5;0.766018;0.644250;1.045455;0.600000;1.038650;0.584000;0.000000;0.534091;0.223283;0.622317
6;0.761224;0.655750;1.141786;0.590000;1.125682;0.586000;0.000000;0.535580;0.234583;0.654492
7;0.776956;0.637250;0.896709;0.586000;0.865250;0.598000;0.000000;0.548929;0.147306;0.550908
8;0.763232;0.638000;1.048260;0.596000;1.011716;0.590000;0.000000;0.539443;0.185891;0.608081
9;0.759636;0.646250;1.057150;0.594000;1.049078;0.590000;0.000000;0.538478;0.209497;0.626651
10;0.762173;0.640250;0.979678;0.590000;0.951478;0.594000;0.000000;0.544486;0.198430;0.593991
