# dataset: COLLAB
# type: GCN
# train_mode: S
epoch;train_loss;train_acc;val_loss;val_acc;test_loss;test_acc;AUC;F1;ECE;Brier
0;0.877465;0.621500;0.835155;0.612000;0.838488;0.592000;0.000000;0.509619;0.143106;0.511194
1;0.807294;0.636500;0.730111;0.688000;0.698493;0.680000;0.000000;0.658334;0.088048;0.419349
2;0.762879;0.653750;0.729824;0.668000;0.703959;0.676000;0.000000;0.656422;0.056921;0.432393
3;0.755729;0.654750;0.741182;0.708000;0.701930;0.684000;0.000000;0.669829;0.076194;0.415654
4;0.740353;0.656500;0.713925;0.698000;0.680758;0.680000;0.000000;0.666024;0.097630;0.410673
5;0.733200;0.663750;0.744528;0.674000;0.713452;0.682000;0.000000;0.672807;0.061000;0.426855
6;0.723770;0.671500;0.707963;0.670000;0.689071;0.690000;0.000000;0.675639;0.045059;0.424521
7;0.734304;0.671500;0.695224;0.696000;0.663691;0.698000;0.000000;0.688728;0.081053;0.404358
8;0.716209;0.675000;0.740356;0.648000;0.686927;0.684000;0.000000;0.655573;0.092447;0.420812
9;0.718324;0.671500;0.704140;0.678000;0.658923;0.680000;0.000000;0.650428;0.089864;0.409682
10;0.708579;0.672750;0.725066;0.666000;0.678345;0.678000;0.000000;0.652482;0.069373;0.412944
11;0.706279;0.667500;0.704286;0.682000;0.672628;0.698000;0.000000;0.694094;0.077977;0.410487
12;0.703353;0.677250;0.669810;0.688000;0.624858;0.726000;0.000000;0.726624;0.053673;0.381608
13;0.700673;0.672000;0.697691;0.684000;0.669419;0.676000;0.000000;0.661087;0.085805;0.418502
14;0.689194;0.690000;0.700242;0.690000;0.664035;0.690000;0.000000;0.677688;0.078263;0.411733
15;0.687899;0.691500;0.686427;0.692000;0.653426;0.700000;0.000000;0.696230;0.086861;0.401838
16;0.694141;0.679250;0.672436;0.706000;0.632246;0.698000;0.000000;0.689658;0.059680;0.387928
17;0.695223;0.676250;0.685113;0.682000;0.630462;0.684000;0.000000;0.674247;0.089371;0.390091
18;0.685277;0.685000;0.667369;0.702000;0.646710;0.700000;0.000000;0.688636;0.041997;0.403625
19;0.679363;0.688000;0.645786;0.706000;0.611454;0.720000;0.000000;0.717607;0.058500;0.377543
20;0.679210;0.690000;0.692815;0.674000;0.647075;0.688000;0.000000;0.679297;0.076574;0.399313
21;0.677362;0.688750;0.675131;0.706000;0.654500;0.710000;0.000000;0.703301;0.085401;0.407636
22;0.687219;0.678750;0.674453;0.702000;0.628073;0.718000;0.000000;0.718537;0.074241;0.384064
23;0.684318;0.682250;0.689319;0.688000;0.642276;0.720000;0.000000;0.721123;0.093150;0.397674
24;0.671572;0.691500;0.657064;0.706000;0.617687;0.704000;0.000000;0.693750;0.060098;0.383554
25;0.677335;0.684000;0.660939;0.712000;0.634358;0.728000;0.000000;0.721901;0.088860;0.388790
26;0.678928;0.683000;0.666579;0.680000;0.625525;0.700000;0.000000;0.684160;0.098385;0.386733
