# dataset: IMDB-MULTI
# type: GCN
# train_mode: S
epoch;train_loss;train_acc;val_loss;val_acc;test_loss;test_acc;AUC;F1;ECE;Brier
0;1.138514;0.373333;1.128570;0.306667;1.075846;0.453333;0.000000;0.378316;0.079736;0.650656
1;1.121473;0.400000;1.116139;0.386667;1.068274;0.440000;0.000000;0.379406;0.045834;0.643853
2;1.118693;0.404167;1.114465;0.373333;1.060226;0.440000;0.000000;0.395406;0.056721;0.638770
3;1.117905;0.393333;1.079745;0.453333;1.047555;0.433333;0.000000;0.402120;0.018011;0.633593
4;1.120679;0.399167;1.097592;0.380000;1.049041;0.466667;0.000000;0.389613;0.049134;0.632881
5;1.121969;0.385833;1.103806;0.373333;1.056112;0.460000;0.000000;0.425631;0.040343;0.637682
6;1.108422;0.402500;1.072313;0.426667;1.048662;0.446667;0.000000;0.408956;0.026286;0.633061
7;1.103314;0.407500;1.097300;0.386667;1.048249;0.460000;0.000000;0.427025;0.040122;0.633055
8;1.112261;0.405833;1.092479;0.386667;1.051892;0.453333;0.000000;0.411587;0.029793;0.634983
9;1.091187;0.428333;1.104489;0.380000;1.057155;0.480000;0.000000;0.425543;0.069354;0.637078
10;1.095829;0.418333;1.088299;0.413333;1.057879;0.413333;0.000000;0.371391;0.025671;0.638261
11;1.099998;0.419167;1.078965;0.426667;1.051328;0.433333;0.000000;0.419631;0.015816;0.636188
12;1.103574;0.405833;1.084164;0.446667;1.073577;0.386667;0.000000;0.369590;0.036884;0.649885
13;1.089842;0.428333;1.068221;0.440000;1.056508;0.406667;0.000000;0.381830;0.053321;0.638185
14;1.098092;0.403333;1.093322;0.406667;1.066472;0.393333;0.000000;0.343553;0.052359;0.644153
15;1.094910;0.412500;1.075896;0.406667;1.053303;0.426667;0.000000;0.401860;0.029176;0.636725
16;1.098659;0.398333;1.079281;0.380000;1.060580;0.413333;0.000000;0.342141;0.030833;0.640446
17;1.091903;0.407500;1.085657;0.380000;1.055019;0.453333;0.000000;0.407790;0.026978;0.637124
18;1.088760;0.413333;1.088643;0.380000;1.062091;0.453333;0.000000;0.404494;0.034651;0.641371
19;1.092604;0.420000;1.082172;0.400000;1.051513;0.480000;0.000000;0.431855;0.050377;0.634822
20;1.088061;0.430833;1.078722;0.426667;1.078623;0.386667;0.000000;0.349892;0.087991;0.653127
