# dataset: COLLAB
# type: GCN
# train_mode: S
epoch;train_loss;train_acc;val_loss;val_acc;test_loss;test_acc;AUC;F1;ECE;Brier
0;0.877030;0.620250;0.886069;0.594000;0.786873;0.654000;0.000000;0.590356;0.069827;0.468594
1;0.804797;0.647000;0.885696;0.582000;0.760117;0.652000;0.000000;0.585667;0.115408;0.463192
2;0.752733;0.658500;0.814151;0.604000;0.739123;0.680000;0.000000;0.650465;0.057874;0.436108
3;0.740026;0.662250;0.795114;0.626000;0.718461;0.692000;0.000000;0.658825;0.071224;0.428431
4;0.726820;0.673750;0.749735;0.628000;0.701496;0.694000;0.000000;0.672404;0.027157;0.421873
5;0.708123;0.689000;0.775050;0.638000;0.720284;0.684000;0.000000;0.659992;0.082868;0.428526
6;0.710451;0.677500;0.740878;0.638000;0.687702;0.684000;0.000000;0.663571;0.038370;0.412068
7;0.714830;0.676000;0.796986;0.614000;0.726649;0.680000;0.000000;0.629356;0.084187;0.439650
8;0.706926;0.684000;0.777826;0.630000;0.794880;0.602000;0.000000;0.616592;0.061274;0.489433
9;0.694658;0.689000;0.749901;0.638000;0.714913;0.676000;0.000000;0.663735;0.049755;0.431214
10;0.692451;0.689000;0.723477;0.650000;0.700962;0.684000;0.000000;0.683429;0.055083;0.430894
11;0.702018;0.678250;0.804522;0.582000;0.778656;0.596000;0.000000;0.599759;0.065566;0.479480
12;0.696124;0.679750;0.699849;0.672000;0.694032;0.700000;0.000000;0.693187;0.061095;0.424637
13;0.695330;0.696750;0.744379;0.678000;0.723966;0.674000;0.000000;0.667842;0.062019;0.433990
14;0.686664;0.690250;0.755366;0.666000;0.724131;0.690000;0.000000;0.679367;0.039143;0.432906
15;0.676248;0.695250;0.733197;0.644000;0.678419;0.690000;0.000000;0.663072;0.059408;0.412463
16;0.680124;0.698250;0.744550;0.674000;0.693721;0.714000;0.000000;0.689720;0.036692;0.418222
17;0.677469;0.693500;0.673798;0.690000;0.663428;0.700000;0.000000;0.692814;0.037735;0.404489
18;0.678376;0.693750;0.694454;0.676000;0.666640;0.694000;0.000000;0.681711;0.068079;0.405095
19;0.669172;0.694250;0.686572;0.676000;0.674248;0.706000;0.000000;0.699013;0.068675;0.414934
20;0.678220;0.694000;0.679821;0.652000;0.663522;0.700000;0.000000;0.685700;0.038916;0.406064
21;0.682993;0.696500;0.729410;0.656000;0.725429;0.650000;0.000000;0.651141;0.057329;0.448611
22;0.677547;0.695250;0.691615;0.658000;0.662081;0.702000;0.000000;0.686690;0.056869;0.405504
23;0.676882;0.694000;0.689175;0.668000;0.651527;0.694000;0.000000;0.676782;0.057963;0.399854
24;0.669379;0.694750;0.684453;0.678000;0.665492;0.686000;0.000000;0.681055;0.051735;0.409276
