# dataset: ogbg-molhiv
# type: GCN
# train_mode: T
epoch;train_loss;train_acc;val_loss;val_acc;test_loss;test_acc;AUC;F1;ECE;Brier
0;0.170907;0.992705;0.028524;1.000000;0.027003;1.000000;0.000000;1.000000;0.026502;0.001525
1;0.015577;1.000000;0.078041;1.000000;0.040572;1.000000;0.000000;1.000000;0.040251;0.006245
2;0.006263;1.000000;0.725894;0.638707;0.457200;0.759543;0.000000;0.834207;0.257787;0.332925
3;0.003680;1.000000;3.575731;0.034525;3.320994;0.037199;0.000000;0.002668;0.903770;1.703365
4;0.002518;1.000000;4.529023;0.034525;4.429712;0.037199;0.000000;0.002668;0.946073;1.859886
5;0.002192;1.000000;0.536221;0.638707;0.394562;0.759543;0.000000;0.834207;0.300105;0.259373
6;0.001641;1.000000;0.077975;0.998541;0.023608;0.999757;0.000000;0.999756;0.008065;0.002725
7;0.001480;1.000000;0.142017;0.933868;0.054253;0.994894;0.000000;0.994713;0.023489;0.014634
