# dataset: IMDB-MULTI
# type: GCN
# train_mode: T
epoch;train_loss;train_acc;val_loss;val_acc;test_loss;test_acc;AUC;F1;ECE;Brier
0;0.535840;0.815000;0.820319;0.586667;0.787831;0.760000;0.000000;0.700533;0.351700;0.431351
1;0.227246;0.943333;0.844385;0.633333;1.160118;0.760000;0.000000;0.716000;0.185076;0.438788
2;0.140423;0.967500;0.656956;0.860000;0.725915;0.840000;0.000000;0.828687;0.140259;0.309798
3;0.064727;0.987500;0.645335;0.860000;0.731022;0.840000;0.000000;0.828687;0.185483;0.349878
4;0.058785;0.988333;0.355304;0.953333;0.037800;1.000000;0.000000;1.000000;0.036410;0.009771
5;0.018075;0.998333;0.475396;0.860000;0.411300;0.840000;0.000000;0.828687;0.134537;0.263506
6;0.016677;0.997500;0.408266;0.953333;0.719187;0.753333;0.000000;0.756971;0.183674;0.311568
7;0.015315;0.995833;0.511950;0.860000;0.697269;0.753333;0.000000;0.756971;0.211047;0.380175
8;0.008998;0.999167;0.382054;0.953333;0.399733;0.840000;0.000000;0.847687;0.133861;0.207878
9;0.004779;1.000000;0.431172;0.953333;0.351336;0.840000;0.000000;0.847687;0.113544;0.208647
10;0.006416;1.000000;0.416561;0.953333;0.033881;1.000000;0.000000;1.000000;0.029884;0.012571
11;0.004270;1.000000;0.437878;0.953333;0.116440;0.926667;0.000000;0.925807;0.068214;0.084058
