# dataset: MUTAG
# type: GCN
# train_mode: P
epoch;train_loss;train_acc;val_loss;val_acc;test_loss;test_acc;AUC;F1;ECE;Brier
0;0.616119;0.653333;0.778799;0.421053;0.653726;0.578947;0.784091;0.424561;0.171437;0.469200
1;0.541496;0.733333;0.728369;0.421053;0.615221;0.578947;0.795455;0.424561;0.169349;0.436218
2;0.473350;0.753333;0.667996;0.421053;0.575827;0.684211;0.806818;0.623308;0.212267;0.399788
3;0.460237;0.733333;0.634974;0.684211;0.549380;0.736842;0.806818;0.701400;0.216754;0.378277
4;0.428345;0.760000;0.639560;0.684211;0.535285;0.736842;0.806818;0.701400;0.254469;0.371943
5;0.414413;0.760000;0.622906;0.684211;0.512672;0.684211;0.818182;0.655870;0.106430;0.354989
6;0.416174;0.773333;0.585694;0.578947;0.481270;0.684211;0.840909;0.655870;0.083989;0.327518
7;0.411594;0.766667;0.559706;0.684211;0.458161;0.736842;0.840909;0.722267;0.056413;0.307954
8;0.437304;0.760000;0.568111;0.631579;0.450827;0.736842;0.897727;0.722267;0.037620;0.304604
9;0.396879;0.726667;0.569829;0.578947;0.442243;0.736842;0.909091;0.722267;0.076962;0.297967
10;0.385426;0.786667;0.566526;0.578947;0.432697;0.736842;0.909091;0.722267;0.113129;0.289120
11;0.407870;0.766667;0.550792;0.631579;0.420241;0.789474;0.909091;0.783208;0.059811;0.275898
12;0.384457;0.793333;0.529618;0.684211;0.408499;0.894737;0.909091;0.894737;0.206425;0.261989
13;0.385359;0.793333;0.522704;0.684211;0.400654;0.894737;0.909091;0.894737;0.183485;0.253542
14;0.385139;0.773333;0.524384;0.684211;0.393593;0.894737;0.920455;0.894737;0.142014;0.247600
15;0.362682;0.820000;0.537385;0.578947;0.388850;0.894737;0.931818;0.894737;0.135719;0.246608
16;0.373390;0.793333;0.531056;0.631579;0.381410;0.894737;0.931818;0.894737;0.129898;0.238492
17;0.377245;0.806667;0.530277;0.631579;0.375268;0.894737;0.931818;0.894737;0.124392;0.233335
18;0.417062;0.813333;0.525149;0.736842;0.375022;0.894737;0.931818;0.894737;0.124279;0.230864
19;0.386775;0.786667;0.523604;0.736842;0.373988;0.894737;0.931818;0.894737;0.125770;0.229501
20;0.400987;0.766667;0.521367;0.736842;0.370165;0.894737;0.931818;0.894737;0.125248;0.226304
21;0.387530;0.793333;0.522582;0.684211;0.367846;0.894737;0.931818;0.894737;0.123547;0.225970
22;0.403858;0.786667;0.517150;0.684211;0.368376;0.894737;0.931818;0.894737;0.125096;0.225752
23;0.434245;0.786667;0.513837;0.684211;0.367712;0.894737;0.931818;0.894737;0.124437;0.225415
24;0.383977;0.800000;0.510113;0.736842;0.374378;0.842105;0.931818;0.842990;0.140224;0.228800
25;0.385434;0.786667;0.511378;0.736842;0.371124;0.894737;0.931818;0.894737;0.132997;0.226160
26;0.423219;0.780000;0.514085;0.736842;0.366118;0.894737;0.931818;0.894737;0.132383;0.221981
27;0.354670;0.786667;0.521120;0.684211;0.359629;0.894737;0.931818;0.894737;0.129711;0.218063
28;0.394849;0.800000;0.524489;0.684211;0.355915;0.894737;0.931818;0.894737;0.125966;0.216834
29;0.360969;0.793333;0.523960;0.631579;0.353279;0.894737;0.943182;0.894737;0.121806;0.216128
30;0.389188;0.806667;0.521282;0.684211;0.351486;0.894737;0.943182;0.894737;0.120784;0.214285
31;0.369753;0.813333;0.515148;0.736842;0.354474;0.894737;0.943182;0.894737;0.124680;0.214712
