# dataset: COLLAB
# type: GCN
# train_mode: P
epoch;train_loss;train_acc;val_loss;val_acc;test_loss;test_acc;AUC;F1;ECE;Brier
0;1.860596;0.509000;0.810619;0.652000;0.798274;0.624000;0.000000;0.548223;0.145218;0.489629
1;1.295367;0.555750;0.854891;0.646000;0.784584;0.644000;0.000000;0.572584;0.140059;0.476910
2;0.966987;0.600000;0.784717;0.650000;0.764105;0.652000;0.000000;0.581016;0.144608;0.464705
3;0.957288;0.595250;0.722301;0.662000;0.719273;0.640000;0.000000;0.569114;0.072888;0.447055
4;0.949776;0.606750;0.766069;0.658000;0.740788;0.686000;0.000000;0.652242;0.093275;0.443579
5;0.881079;0.620500;9.526180;0.576000;8.663283;0.622000;0.000000;0.550321;0.133239;0.584233
6;0.895385;0.636000;0.704316;0.690000;0.703375;0.688000;0.000000;0.669095;0.084532;0.434554
7;0.831968;0.634250;0.870521;0.528000;0.912346;0.508000;0.000000;0.489239;0.223322;0.602393
8;0.809839;0.640750;0.819167;0.614000;0.743746;0.672000;0.000000;0.634709;0.074622;0.457976
9;0.754007;0.658250;0.687724;0.678000;0.678978;0.700000;0.000000;0.678802;0.063260;0.415800
10;0.770230;0.656750;0.695208;0.686000;0.697933;0.680000;0.000000;0.652860;0.057708;0.432332
11;0.790762;0.650000;0.679819;0.670000;0.674302;0.692000;0.000000;0.674440;0.067366;0.414614
12;0.784552;0.659750;0.734120;0.658000;0.705124;0.688000;0.000000;0.671303;0.068004;0.431975
13;0.757239;0.661250;0.695473;0.656000;0.684125;0.712000;0.000000;0.698914;0.072868;0.418869
14;0.744792;0.663750;0.710783;0.662000;0.694545;0.696000;0.000000;0.677768;0.046520;0.423073
15;0.735829;0.673250;0.681669;0.660000;0.679799;0.690000;0.000000;0.680898;0.069235;0.419143
16;0.703198;0.673750;0.674891;0.704000;0.676814;0.718000;0.000000;0.715599;0.073901;0.414415
17;0.724434;0.657750;0.703342;0.652000;0.688034;0.694000;0.000000;0.677181;0.039712;0.420293
18;0.742662;0.660250;0.714022;0.652000;0.725246;0.642000;0.000000;0.639684;0.074185;0.459052
19;0.750807;0.664250;0.706640;0.660000;0.693683;0.686000;0.000000;0.654495;0.068654;0.426901
20;0.723624;0.664500;0.731887;0.648000;0.709544;0.678000;0.000000;0.653803;0.050845;0.435787
21;0.704718;0.674750;0.703919;0.658000;0.693356;0.708000;0.000000;0.704292;0.064902;0.424449
22;0.744827;0.665750;0.779430;0.610000;0.752955;0.652000;0.000000;0.622849;0.068212;0.467605
23;0.738101;0.658750;0.701295;0.656000;0.686807;0.708000;0.000000;0.702282;0.055164;0.419441
