# dataset: ogbg-molhiv
# type: GCN
# train_mode: T
epoch;train_loss;train_acc;val_loss;val_acc;test_loss;test_acc;AUC;F1;ECE;Brier
0;0.194322;0.984560;0.013957;1.000000;0.012248;1.000000;0.000000;1.000000;0.012105;0.000327
1;0.019794;1.000000;0.019711;1.000000;0.008235;1.000000;0.000000;1.000000;0.008470;0.000228
2;0.007510;1.000000;0.054854;1.000000;0.014950;1.000000;0.000000;1.000000;0.015239;0.001624
3;0.004386;1.000000;0.008702;1.000000;0.011089;0.997812;0.000000;0.997778;0.001175;0.004323
4;0.003139;1.000000;0.195217;0.819596;0.030375;0.997812;0.000000;0.997778;0.016684;0.009305
5;0.002345;1.000000;0.640237;0.699733;0.315247;0.819840;0.000000;0.875362;0.203253;0.219501
6;0.002054;1.000000;0.446356;0.699733;0.104901;0.938974;0.000000;0.951750;0.066967;0.064922
7;0.003006;0.999635;2.454484;0.035983;2.412583;0.034768;0.000000;0.002336;0.886900;1.628786
8;0.001846;1.000000;0.000239;1.000000;0.000143;1.000000;0.000000;1.000000;0.000150;0.000000
9;0.001373;1.000000;0.000265;1.000000;0.000116;1.000000;0.000000;1.000000;0.000123;0.000000
10;0.001246;1.000000;0.000394;1.000000;0.000152;1.000000;0.000000;1.000000;0.000160;0.000001
11;0.001230;1.000000;0.000223;1.000000;0.000520;1.000000;0.000000;1.000000;0.000507;0.000154
12;0.001161;1.000000;0.003074;1.000000;0.011843;0.997812;0.000000;0.997778;0.002431;0.004423
13;0.001123;1.000000;0.035885;1.000000;0.011920;0.997812;0.000000;0.997778;0.010792;0.003170
14;0.001094;1.000000;0.023831;0.990761;0.026459;0.993922;0.000000;0.993640;0.004826;0.008049
15;0.001036;1.000000;0.062984;0.990761;0.025519;0.996353;0.000000;0.996256;0.010640;0.006663
16;0.001027;1.000000;0.062573;0.987843;0.034672;0.993922;0.000000;0.993640;0.006262;0.011714
17;0.000985;1.000000;2.132280;0.514223;1.449263;0.457817;0.000000;0.593182;0.503643;0.903028
18;0.000951;1.000000;0.172031;0.922441;0.090117;0.985412;0.000000;0.983530;0.014040;0.027977
