# dataset: COLLAB
# type: GCN
# train_mode: T
epoch;train_loss;train_acc;val_loss;val_acc;test_loss;test_acc;AUC;F1;ECE;Brier
0;0.216231;0.944000;1.057748;0.772000;0.954966;0.790000;0.000000;0.724559;0.188593;0.406358
1;0.034703;0.994750;1.056190;0.798000;0.621138;0.884000;0.000000;0.874826;0.134087;0.232194
2;0.017520;0.995750;1.033125;0.842000;0.542944;0.924000;0.000000;0.922607;0.079128;0.153019
3;0.012261;0.997250;0.986932;0.780000;0.723193;0.818000;0.000000;0.782664;0.139680;0.315199
4;0.018528;0.995750;1.080037;0.842000;0.644968;0.912000;0.000000;0.909142;0.092324;0.177590
5;0.011749;0.996750;1.034935;0.842000;0.550674;0.932000;0.000000;0.931642;0.074959;0.137499
6;0.003722;0.999750;1.069356;0.842000;0.583627;0.932000;0.000000;0.931642;0.066655;0.135877
7;0.002751;0.999750;0.721410;0.858000;0.431933;0.932000;0.000000;0.931642;0.064996;0.133804
8;0.005365;0.999000;1.145442;0.842000;0.532646;0.932000;0.000000;0.931642;0.067060;0.135501
9;0.001180;1.000000;1.047778;0.842000;0.602993;0.906000;0.000000;0.904737;0.091144;0.181082
10;0.075541;0.977000;0.472940;0.962000;0.297920;0.962000;0.000000;0.960104;0.039766;0.062403
11;0.006782;0.998750;0.215511;0.970000;0.141782;0.986000;0.000000;0.985773;0.010266;0.028568
12;0.000900;1.000000;0.204646;0.970000;0.134946;0.986000;0.000000;0.985773;0.012099;0.028048
13;0.000809;1.000000;0.202977;0.970000;0.147167;0.986000;0.000000;0.985773;0.017964;0.029232
14;0.016263;0.994000;0.426613;0.836000;0.451959;0.842000;0.000000;0.777685;0.133361;0.261900
15;0.006674;0.999000;0.219177;0.970000;0.177536;0.986000;0.000000;0.985814;0.013656;0.027997
16;0.019771;0.992250;0.419423;0.914000;0.176181;0.986000;0.000000;0.985814;0.013574;0.028002
17;0.002155;0.999000;0.345124;0.914000;0.104629;0.986000;0.000000;0.985739;0.013513;0.026623
18;0.008257;0.996250;0.251909;0.970000;0.122377;0.986000;0.000000;0.985737;0.013630;0.027778
19;0.006588;0.996750;0.247576;0.970000;0.135954;0.986000;0.000000;0.985814;0.013880;0.027983
20;0.003213;0.998750;0.225875;0.970000;0.162038;0.986000;0.000000;0.985814;0.013889;0.027997
