# dataset: ogbg-molhiv
# type: GCN
# train_mode: P
epoch;train_loss;train_acc;val_loss;val_acc;test_loss;test_acc;AUC;F1;ECE;Brier
0;0.175807;0.952160;0.174781;0.964017;0.158621;0.965232;0.000000;0.948156;0.042647;0.071249
1;0.148550;0.964986;0.176437;0.963773;0.161060;0.965232;0.000000;0.948156;0.049153;0.071864
2;0.146779;0.964955;0.170577;0.963287;0.153357;0.964989;0.000000;0.948034;0.037171;0.070319
3;0.145747;0.964955;0.172806;0.962558;0.155372;0.963773;0.000000;0.947426;0.039126;0.071906
4;0.144885;0.964955;0.160269;0.964017;0.140429;0.965232;0.000000;0.948156;0.019751;0.065620
5;0.145051;0.964955;0.160449;0.964017;0.138629;0.965232;0.000000;0.948156;0.010122;0.065690
6;0.143357;0.964986;0.158586;0.964017;0.139463;0.965232;0.000000;0.948156;0.017047;0.065656
7;0.143162;0.964986;0.160352;0.964017;0.142614;0.965232;0.000000;0.948156;0.027991;0.065814
8;0.143065;0.964986;0.157503;0.964017;0.139043;0.965232;0.000000;0.948156;0.020277;0.065361
9;0.141705;0.964925;0.160967;0.964017;0.144533;0.965475;0.000000;0.949221;0.034127;0.066357
10;0.143235;0.964834;0.157263;0.964017;0.137454;0.965232;0.000000;0.948156;0.020466;0.064585
11;0.141889;0.964925;0.157556;0.964017;0.135807;0.965232;0.000000;0.948156;0.006819;0.064889
12;0.141643;0.964986;0.156038;0.964017;0.137465;0.965232;0.000000;0.948156;0.018880;0.064510
13;0.141996;0.965016;0.160254;0.964017;0.135953;0.965232;0.000000;0.948156;0.011423;0.065022
14;0.141338;0.964986;0.156631;0.964017;0.136565;0.965232;0.000000;0.948156;0.007935;0.065200
15;0.141326;0.964986;0.160378;0.962071;0.142728;0.964503;0.000000;0.948710;0.024125;0.067659
16;0.141037;0.964925;0.156751;0.964017;0.135554;0.965232;0.000000;0.948156;0.018573;0.064006
17;0.140247;0.964986;0.161044;0.964260;0.144341;0.967420;0.000000;0.953724;0.037472;0.065849
18;0.140612;0.964955;0.158866;0.964017;0.134242;0.965232;0.000000;0.948156;0.009475;0.064381
19;0.139709;0.964895;0.156376;0.964017;0.137129;0.965475;0.000000;0.948756;0.025291;0.063845
