# dataset: IMDB-BINARY
# type: GCN
# train_mode: P
epoch;train_loss;train_acc;val_loss;val_acc;test_loss;test_acc;AUC;F1;ECE;Brier
0;1.348796;0.526250;0.902162;0.420000;0.803897;0.500000;0.540000;0.333333;0.121973;0.569785
1;1.054968;0.527500;0.673960;0.630000;0.740023;0.560000;0.546600;0.545267;0.149897;0.541477
2;0.926058;0.516250;0.645412;0.590000;4.347341;0.560000;0.562400;0.551204;0.125791;0.557560
3;0.922251;0.505000;0.698179;0.490000;0.626067;0.550000;0.579000;0.478624;0.067237;0.509021
4;0.841901;0.551250;0.657027;0.660000;0.575339;0.690000;0.722000;0.688474;0.115910;0.432810
5;0.987810;0.595000;0.696497;0.580000;0.695175;0.540000;0.552600;0.479873;0.117066;0.532211
6;0.885955;0.527500;0.745539;0.500000;0.664645;0.540000;0.559200;0.452381;0.147603;0.546817
7;0.880921;0.537500;0.694306;0.530000;0.996855;0.500000;0.454400;0.434645;0.169910;0.590238
8;0.815873;0.537500;0.644513;0.650000;1.703565;0.680000;0.633400;0.679872;0.216358;0.531069
9;0.813294;0.570000;0.674802;0.580000;1.064675;0.500000;0.533600;0.450549;0.135063;0.567652
10;0.774095;0.568750;0.703053;0.590000;0.604340;0.550000;0.616800;0.495006;0.073931;0.487000
11;0.762806;0.592500;0.655509;0.670000;0.573756;0.640000;0.713200;0.630542;0.056126;0.439460
12;0.713437;0.556250;0.655325;0.640000;0.833939;0.570000;0.622000;0.553896;0.088779;0.523381
13;0.705235;0.576250;0.662952;0.620000;0.768117;0.580000;0.613600;0.562500;0.099646;0.518616
14;0.724173;0.582500;0.645772;0.690000;2.158119;0.650000;0.638000;0.649965;0.183503;0.537937
15;0.735394;0.597500;0.715997;0.450000;0.614830;0.520000;0.604000;0.417193;0.086540;0.491432
