# dataset: IMDB-BINARY
# type: GCN
# train_mode: S
epoch;train_loss;train_acc;val_loss;val_acc;test_loss;test_acc;AUC;F1;ECE;Brier
0;0.724764;0.547500;0.714718;0.570000;0.675318;0.610000;0.624795;0.546182;0.072611;0.481992
1;0.703977;0.603750;0.690848;0.560000;0.659931;0.610000;0.621921;0.609317;0.065688;0.479448
2;0.691950;0.621250;0.686744;0.560000;0.640189;0.630000;0.640805;0.627812;0.045466;0.468170
3;0.681988;0.627500;0.694649;0.570000;0.653572;0.650000;0.640189;0.638788;0.056572;0.455290
4;0.685401;0.626250;0.677954;0.580000;0.638201;0.630000;0.670772;0.625936;0.063071;0.451788
5;0.680669;0.600000;0.692888;0.540000;0.640729;0.650000;0.672209;0.631995;0.085807;0.460281
6;0.672782;0.627500;0.685289;0.600000;0.636070;0.660000;0.680624;0.655284;0.080962;0.443087
7;0.689399;0.612500;0.670610;0.610000;0.649999;0.650000;0.681445;0.651949;0.043990;0.460188
8;0.673046;0.635000;0.681238;0.560000;0.639361;0.620000;0.652504;0.618586;0.102549;0.453943
9;0.679958;0.632500;0.693301;0.580000;0.627802;0.620000;0.660304;0.614729;0.062508;0.447276
10;0.677966;0.617500;0.689726;0.570000;0.636751;0.630000;0.667693;0.627812;0.034359;0.447681
11;0.664670;0.645000;0.682069;0.580000;0.658960;0.620000;0.675082;0.621085;0.043822;0.467075
12;0.672157;0.632500;0.676607;0.580000;0.644619;0.630000;0.685140;0.627812;0.056820;0.443281
13;0.672061;0.640000;0.662617;0.650000;0.628999;0.630000;0.693760;0.632350;0.040823;0.448243
14;0.665476;0.632500;0.670824;0.560000;0.639079;0.620000;0.661125;0.620000;0.135739;0.458094
15;0.661122;0.632500;0.677542;0.570000;0.645336;0.670000;0.705665;0.659428;0.076696;0.438349
16;0.666332;0.637500;0.673632;0.600000;0.631724;0.660000;0.704433;0.660000;0.042366;0.435940
17;0.660492;0.635000;0.679861;0.560000;0.633265;0.620000;0.687192;0.620000;0.068258;0.448313
18;0.660955;0.632500;0.669027;0.600000;0.632297;0.660000;0.737274;0.658735;0.102221;0.426388
19;0.656887;0.652500;0.659565;0.590000;0.618424;0.670000;0.727422;0.670506;0.085493;0.433768
20;0.653814;0.645000;0.671043;0.570000;0.619645;0.690000;0.717570;0.680069;0.037197;0.424323
21;0.653061;0.625000;0.665387;0.590000;0.644583;0.630000;0.681034;0.631468;0.131386;0.461792
22;0.650500;0.646250;0.662504;0.630000;0.624615;0.680000;0.716749;0.680914;0.041389;0.434671
23;0.653687;0.635000;0.659774;0.610000;0.615266;0.680000;0.735222;0.680914;0.033847;0.425090
24;0.649068;0.653750;0.655040;0.580000;0.595554;0.680000;0.745895;0.673480;0.041546;0.410626
25;0.645774;0.656250;0.700267;0.550000;0.635632;0.670000;0.707718;0.659428;0.052000;0.434023
26;0.647599;0.652500;0.670356;0.660000;0.638229;0.670000;0.750000;0.671309;0.044244;0.416936
27;0.645994;0.645000;0.661337;0.580000;0.610331;0.680000;0.729475;0.678809;0.093569;0.415907
28;0.637017;0.657500;0.651819;0.610000;0.599799;0.720000;0.769704;0.717667;0.090305;0.402400
29;0.643007;0.670000;0.680745;0.540000;0.604627;0.630000;0.699097;0.629352;0.077085;0.428793
30;0.648888;0.660000;0.653906;0.580000;0.591149;0.690000;0.753900;0.684730;0.065069;0.405445
31;0.636669;0.657500;0.662310;0.590000;0.591518;0.690000;0.737685;0.690476;0.099866;0.408641
32;0.623780;0.678750;0.660342;0.610000;0.596621;0.700000;0.744869;0.698884;0.046196;0.407292
33;0.635388;0.665000;0.675646;0.590000;0.600096;0.690000;0.740353;0.688167;0.036434;0.408319
34;0.647962;0.648750;0.685681;0.600000;0.582705;0.710000;0.746100;0.706815;0.049019;0.400691
35;0.626125;0.680000;0.688258;0.560000;0.585473;0.740000;0.775246;0.732750;0.083519;0.386069
