# dataset: COLLAB
# type: GIN
# train_mode: S
epoch;train_loss;train_acc;val_loss;val_acc;test_loss;test_acc;AUC;F1;ECE;Brier
0;0.881493;0.610000;0.793440;0.644000;0.792687;0.608000;0.000000;0.528255;0.086637;0.480513
1;0.792075;0.650250;0.804259;0.676000;0.804685;0.664000;0.000000;0.668721;0.095793;0.484737
2;0.774225;0.655250;0.768328;0.634000;0.768711;0.616000;0.000000;0.559819;0.118590;0.482794
3;0.749238;0.664750;0.659750;0.718000;0.668502;0.692000;0.000000;0.676246;0.063661;0.411686
4;0.728482;0.671500;0.653907;0.708000;0.670253;0.686000;0.000000;0.668909;0.074336;0.413924
5;0.721956;0.673750;0.698449;0.714000;0.699781;0.678000;0.000000;0.658700;0.047838;0.425435
6;0.718264;0.673000;0.655260;0.720000;0.662338;0.710000;0.000000;0.704776;0.057312;0.409025
7;0.717809;0.674000;0.762705;0.664000;0.767335;0.634000;0.000000;0.632971;0.052724;0.471812
8;0.715933;0.671750;0.669849;0.716000;0.664960;0.702000;0.000000;0.698613;0.082610;0.410794
9;0.701732;0.681500;0.689280;0.690000;0.688124;0.698000;0.000000;0.676115;0.071606;0.426705
10;0.704167;0.679000;0.665327;0.682000;0.670505;0.678000;0.000000;0.658755;0.071681;0.425000
11;0.689074;0.698750;0.655644;0.734000;0.664010;0.696000;0.000000;0.700962;0.057094;0.411502
