# dataset: IMDB-BINARY
# type: GIN
# train_mode: S
epoch;train_loss;train_acc;val_loss;val_acc;test_loss;test_acc;AUC;F1;ECE;Brier
0;0.743199;0.561250;0.713722;0.600000;0.679125;0.620000;0.660992;0.624341;0.083793;0.486455
1;0.704882;0.578750;0.699119;0.580000;0.652721;0.620000;0.697982;0.623744;0.036824;0.458721
2;0.703538;0.592500;0.708110;0.600000;0.640999;0.610000;0.689786;0.614641;0.102458;0.462508
3;0.689250;0.605000;0.701707;0.580000;0.604719;0.660000;0.688735;0.658268;0.050913;0.434395
4;0.698100;0.630000;0.700841;0.580000;0.641336;0.620000;0.699033;0.623744;0.086773;0.453271
5;0.686049;0.618750;0.699771;0.590000;0.629355;0.620000;0.703867;0.623744;0.117676;0.449731
6;0.690868;0.585000;0.689301;0.600000;0.618629;0.680000;0.699874;0.680000;0.063577;0.440806
7;0.680106;0.630000;0.691771;0.590000;0.597626;0.680000;0.708491;0.680000;0.045084;0.435211
8;0.679889;0.626250;0.685831;0.590000;0.603930;0.670000;0.734552;0.669199;0.138941;0.433158
9;0.672086;0.625000;0.688586;0.600000;0.588393;0.680000;0.732240;0.680000;0.147932;0.427773
10;0.689091;0.591250;0.689657;0.600000;0.630212;0.680000;0.722362;0.680000;0.068322;0.437210
11;0.669411;0.616250;0.689361;0.620000;0.604067;0.730000;0.728247;0.721666;0.157793;0.436043
12;0.661678;0.636250;0.697885;0.630000;0.593409;0.700000;0.723413;0.698472;0.122780;0.432166
13;0.664343;0.650000;0.686403;0.650000;0.606990;0.690000;0.723413;0.690681;0.131385;0.433890
14;0.667506;0.630000;0.665502;0.610000;0.572443;0.670000;0.742539;0.669199;0.108210;0.410131
15;0.662971;0.610000;0.675466;0.690000;0.593088;0.740000;0.752207;0.741083;0.148012;0.427389
16;0.664097;0.652500;0.678837;0.650000;0.555956;0.730000;0.752627;0.730593;0.083872;0.416581
17;0.669988;0.622500;0.693676;0.610000;0.603586;0.700000;0.747793;0.701250;0.111280;0.428727
18;0.665602;0.633750;0.687638;0.680000;0.588053;0.740000;0.732030;0.741083;0.155128;0.432268
19;0.663358;0.641250;0.676028;0.550000;0.622510;0.630000;0.760614;0.624612;0.111951;0.420023
20;0.663872;0.630000;0.680272;0.650000;0.562945;0.720000;0.760404;0.720000;0.084328;0.420801
21;0.658508;0.633750;0.684929;0.580000;0.578085;0.700000;0.757461;0.696654;0.086892;0.406170
