# dataset: COLLAB
# type: GIN
# train_mode: T
epoch;train_loss;train_acc;val_loss;val_acc;test_loss;test_acc;AUC;F1;ECE;Brier
0;0.230789;0.935750;0.567509;0.902000;1.043547;0.802000;0.000000;0.818795;0.178611;0.382239
1;0.017045;1.000000;0.645212;0.902000;1.224373;0.802000;0.000000;0.818795;0.191487;0.387385
2;0.007794;1.000000;0.718761;0.902000;1.346895;0.802000;0.000000;0.818795;0.192406;0.386759
3;0.007274;0.999000;0.706942;0.800000;0.500746;0.838000;0.000000;0.855813;0.130998;0.221100
4;0.014157;0.997750;0.617550;0.902000;1.491037;0.802000;0.000000;0.798645;0.194574;0.391864
5;0.006837;0.999000;0.535190;0.902000;1.406025;0.832000;0.000000;0.831992;0.165183;0.331686
6;0.002590;1.000000;0.851241;0.860000;1.606112;0.802000;0.000000;0.797157;0.198252;0.395396
7;0.006573;0.998500;0.927134;0.860000;1.767846;0.802000;0.000000;0.797157;0.197104;0.395273
8;0.104057;0.963250;1.407231;0.566000;1.764679;0.564000;0.000000;0.548805;0.326195;0.715663
9;0.056584;0.982750;0.912014;0.784000;0.591011;0.828000;0.000000;0.830946;0.133052;0.236198
10;0.008792;0.998750;0.927123;0.784000;0.779160;0.890000;0.000000;0.889346;0.098979;0.205631
11;0.004329;0.999500;1.135759;0.816000;0.947295;0.890000;0.000000;0.889346;0.115765;0.191895
12;0.013544;0.996750;0.388274;0.962000;0.791151;0.920000;0.000000;0.917147;0.079413;0.159930
13;0.006596;0.997750;1.129043;0.816000;0.656653;0.890000;0.000000;0.889346;0.125699;0.211513
14;0.000970;1.000000;0.684884;0.816000;0.731099;0.920000;0.000000;0.917147;0.090711;0.163277
15;0.000563;1.000000;0.787139;0.832000;0.634144;0.938000;0.000000;0.937302;0.087281;0.140552
16;0.001585;0.999750;0.547452;0.846000;0.683163;0.920000;0.000000;0.917147;0.080845;0.160334
17;0.000414;1.000000;1.176233;0.832000;0.704324;0.846000;0.000000;0.849598;0.131245;0.233707
18;0.000411;1.000000;0.412572;0.898000;0.704460;0.920000;0.000000;0.917147;0.079348;0.159560
19;0.000363;1.000000;0.479223;0.898000;0.737832;0.920000;0.000000;0.917147;0.079150;0.159730
