# dataset: ogbg-molhiv
# type: GIN
# train_mode: P
epoch;train_loss;train_acc;val_loss;val_acc;test_loss;test_acc;AUC;F1;ECE;Brier
0;0.152282;0.964895;0.161075;0.961828;0.143353;0.966691;0.000000;0.950319;0.028459;0.064995
1;0.147698;0.964986;0.161800;0.961828;0.145091;0.965962;0.000000;0.949954;0.027901;0.066589
2;0.145815;0.965077;0.155723;0.961828;0.132849;0.966691;0.000000;0.950319;0.006406;0.063248
3;0.145492;0.965016;0.153331;0.961828;0.136285;0.966691;0.000000;0.950319;0.017274;0.063342
4;0.144266;0.965016;0.151377;0.961828;0.133010;0.966691;0.000000;0.950319;0.010984;0.062698
5;0.143005;0.965016;0.158693;0.961585;0.145161;0.965718;0.000000;0.949832;0.026045;0.067134
6;0.143335;0.964986;0.152635;0.961828;0.134343;0.966691;0.000000;0.950319;0.018073;0.062716
7;0.142298;0.965077;0.158164;0.961099;0.146057;0.964746;0.000000;0.949345;0.028786;0.068218
8;0.142516;0.965077;0.155634;0.961828;0.132034;0.966691;0.000000;0.950319;0.010045;0.062691
9;0.141795;0.964986;0.153447;0.961828;0.131504;0.966691;0.000000;0.950319;0.009971;0.062757
10;0.142064;0.965047;0.149045;0.961585;0.132246;0.966448;0.000000;0.950197;0.010434;0.062445
11;0.140918;0.965047;0.149814;0.961828;0.131941;0.966691;0.000000;0.950319;0.004680;0.062499
12;0.140848;0.965016;0.153430;0.961828;0.133056;0.966691;0.000000;0.950319;0.017412;0.062308
13;0.140642;0.965047;0.147642;0.961828;0.130336;0.966691;0.000000;0.950319;0.009728;0.061905
14;0.140039;0.965107;0.160619;0.960370;0.149226;0.966691;0.000000;0.953769;0.044642;0.067132
15;0.139027;0.965016;0.154251;0.961828;0.131253;0.966691;0.000000;0.950319;0.010023;0.062647
16;0.139623;0.965016;0.149670;0.961585;0.129854;0.966691;0.000000;0.950319;0.007872;0.061970
17;0.139776;0.965077;0.151436;0.961828;0.129003;0.966691;0.000000;0.950319;0.006177;0.061627
18;0.138904;0.965138;0.209041;0.949915;0.206906;0.953076;0.000000;0.950384;0.079388;0.101069
19;0.138675;0.964895;0.155952;0.961828;0.131565;0.966691;0.000000;0.950319;0.008665;0.062526
20;0.139424;0.965016;0.152303;0.960856;0.139001;0.966934;0.000000;0.954297;0.028757;0.063958
