# dataset: IMDB-MULTI
# type: GIN
# train_mode: T
epoch;train_loss;train_acc;val_loss;val_acc;test_loss;test_acc;AUC;F1;ECE;Brier
0;0.352306;0.912500;0.396794;0.906667;0.709766;0.740000;0.000000;0.717042;0.061989;0.414876
1;0.058483;0.998333;0.433346;0.840000;1.038035;0.740000;0.000000;0.717042;0.235781;0.498995
2;0.050258;0.992500;0.079284;0.906667;1.051061;0.740000;0.000000;0.717042;0.243478;0.497795
3;0.029263;0.995833;0.008345;1.000000;0.675699;0.833333;0.000000;0.830045;0.153195;0.322846
4;0.015451;0.999167;0.025867;1.000000;1.208680;0.740000;0.000000;0.717042;0.249470;0.498913
5;0.011308;1.000000;0.004149;1.000000;1.031300;0.833333;0.000000;0.830045;0.194150;0.351672
6;0.006482;1.000000;0.004069;1.000000;1.063286;0.740000;0.000000;0.717042;0.220262;0.402366
7;0.007367;1.000000;0.002309;1.000000;0.806500;0.833333;0.000000;0.830045;0.162444;0.327628
8;0.006792;1.000000;0.002184;1.000000;1.024944;0.833333;0.000000;0.830045;0.160579;0.332282
9;0.004674;1.000000;0.002463;1.000000;1.367632;0.740000;0.000000;0.717042;0.248228;0.482265
10;0.004502;1.000000;0.001483;1.000000;1.175665;0.833333;0.000000;0.830045;0.192588;0.348230
11;0.002432;1.000000;0.001608;1.000000;1.380671;0.740000;0.000000;0.717042;0.252539;0.495668
12;0.002715;1.000000;0.675444;0.840000;1.886352;0.740000;0.000000;0.717042;0.270192;0.523379
13;0.007090;0.998333;0.000955;1.000000;1.188832;0.833333;0.000000;0.830045;0.184432;0.339884
14;0.015778;0.997500;0.150565;0.906667;1.743332;0.740000;0.000000;0.717042;0.254920;0.518901
15;0.002723;1.000000;0.001776;1.000000;1.383043;0.740000;0.000000;0.717042;0.247560;0.476945
16;0.004727;0.999167;0.027613;1.000000;1.927114;0.740000;0.000000;0.717042;0.259154;0.519404
17;0.002565;0.999167;0.000526;1.000000;1.288124;0.833333;0.000000;0.830045;0.166010;0.333074
18;0.007630;0.999167;0.004915;1.000000;1.695120;0.740000;0.000000;0.717042;0.258691;0.517872
19;0.001452;1.000000;0.000505;1.000000;1.312201;0.833333;0.000000;0.830045;0.174626;0.334490
20;0.001546;1.000000;0.203300;0.906667;2.156840;0.740000;0.000000;0.717042;0.259566;0.519789
21;0.001046;1.000000;0.000541;1.000000;1.545073;0.740000;0.000000;0.717042;0.251802;0.490708
22;0.001474;1.000000;0.000457;1.000000;1.328395;0.833333;0.000000;0.830045;0.182761;0.338615
23;0.001302;1.000000;0.000249;1.000000;1.339239;0.833333;0.000000;0.830045;0.163712;0.333302
24;0.001935;0.999167;0.465136;0.840000;2.216255;0.680000;0.000000;0.628468;0.271019;0.572264
25;0.000723;1.000000;0.041044;1.000000;2.158596;0.740000;0.000000;0.717042;0.259533;0.519783
26;0.000786;1.000000;0.002278;1.000000;2.057333;0.740000;0.000000;0.717042;0.259641;0.519579
27;0.002165;0.999167;0.000295;1.000000;1.462099;0.833333;0.000000;0.830045;0.166235;0.333244
28;0.005490;0.999167;1.081139;0.693333;2.418416;0.606667;0.000000;0.491142;0.364152;0.691672
29;0.123332;0.945000;0.536853;0.906667;1.732656;0.740000;0.000000;0.712830;0.259155;0.519121
30;0.056789;0.981667;0.792925;0.840000;1.936911;0.680000;0.000000;0.610196;0.310014;0.606850
