# dataset: IMDB-BINARY
# type: GIN
# train_mode: P
epoch;train_loss;train_acc;val_loss;val_acc;test_loss;test_acc;AUC;F1;ECE;Brier
0;0.991992;0.498750;0.761620;0.590000;0.690211;0.540000;0.549679;0.539446;0.004997;0.487150
1;0.830465;0.535000;0.644572;0.530000;0.686215;0.550000;0.513622;0.488340;0.024128;0.485914
2;0.722524;0.555000;0.659955;0.490000;0.700010;0.460000;0.499800;0.456727;0.108189;0.494068
3;0.743158;0.583750;0.617496;0.550000;0.681893;0.550000;0.620994;0.508331;0.043764;0.474458
4;0.776826;0.566250;1.187931;0.520000;0.757524;0.500000;0.436098;0.435829;0.104629;0.531461
5;0.749037;0.565000;0.698586;0.510000;0.729575;0.480000;0.505409;0.328300;0.113187;0.519182
6;0.726862;0.547500;0.628199;0.550000;0.701518;0.520000;0.567508;0.456471;0.064306;0.498037
7;0.736033;0.573750;0.645448;0.520000;0.713963;0.520000;0.605168;0.372800;0.092384;0.513097
8;0.708613;0.571250;0.640345;0.530000;0.678925;0.550000;0.641827;0.433269;0.074420;0.480703
9;0.684974;0.557500;0.718419;0.560000;0.708242;0.580000;0.556290;0.566207;0.060887;0.492756
10;0.706909;0.596250;0.686028;0.540000;0.705775;0.540000;0.591546;0.413763;0.076170;0.497346
