# dataset: IMDB-MULTI
# type: GIN
# train_mode: S
epoch;train_loss;train_acc;val_loss;val_acc;test_loss;test_acc;AUC;F1;ECE;Brier
0;1.136897;0.402500;1.103592;0.386667;1.087636;0.373333;0.000000;0.293391;0.002652;0.659707
1;1.118724;0.384167;1.098979;0.393333;1.089684;0.386667;0.000000;0.328375;0.024126;0.657458
2;1.114452;0.409167;1.062439;0.446667;1.071849;0.433333;0.000000;0.382745;0.017686;0.648029
3;1.115189;0.396667;1.064040;0.493333;1.085562;0.393333;0.000000;0.392178;0.061595;0.658970
4;1.106656;0.410000;1.065827;0.480000;1.072765;0.446667;0.000000;0.440277;0.035840;0.650173
5;1.102621;0.410000;1.067638;0.486667;1.078266;0.406667;0.000000;0.407025;0.065530;0.654344
6;1.106282;0.403333;1.052756;0.506667;1.082641;0.386667;0.000000;0.386408;0.046924;0.657957
7;1.102839;0.401667;1.084221;0.433333;1.083346;0.353333;0.000000;0.315031;0.072407;0.657482
8;1.093310;0.428333;1.056829;0.493333;1.095798;0.406667;0.000000;0.407025;0.051808;0.664916
9;1.102462;0.404167;1.073448;0.446667;1.091047;0.360000;0.000000;0.354780;0.069041;0.664858
10;1.098772;0.408333;1.076056;0.446667;1.084488;0.400000;0.000000;0.396714;0.037695;0.659407
11;1.097413;0.410833;1.072309;0.500000;1.083553;0.426667;0.000000;0.427275;0.072812;0.657325
12;1.092780;0.400833;1.060170;0.500000;1.085856;0.373333;0.000000;0.368339;0.043827;0.659120
13;1.093451;0.413333;1.072920;0.446667;1.091544;0.393333;0.000000;0.393304;0.077547;0.661959
