# dataset: ogbg-molhiv
# type: GIN
# train_mode: T
epoch;train_loss;train_acc;val_loss;val_acc;test_loss;test_acc;AUC;F1;ECE;Brier
0;0.182259;0.992523;0.012083;1.000000;0.011982;1.000000;0.000000;1.000000;0.012317;0.000342
1;0.016651;1.000000;0.044449;1.000000;0.029765;0.999757;0.000000;0.999757;0.016965;0.001777
2;0.006232;1.000000;0.232687;0.878677;0.065251;0.999757;0.000000;0.999757;0.041472;0.023987
3;0.003053;1.000000;0.317360;0.878677;0.099767;0.939460;0.000000;0.951396;0.050362;0.051820
4;0.002234;1.000000;0.199824;0.876489;0.055976;0.997082;0.000000;0.997030;0.004888;0.004999
5;0.001842;1.000000;0.172736;0.932409;0.078678;0.997082;0.000000;0.997030;0.002924;0.005846
6;0.001507;1.000000;0.067495;0.989302;0.076591;0.987843;0.000000;0.986804;0.013056;0.018466
7;0.001405;1.000000;0.038032;0.997812;0.051745;0.997082;0.000000;0.997030;0.001668;0.002440
