# dataset: IMDB-BINARY
# type: GIN
# train_mode: T
epoch;train_loss;train_acc;val_loss;val_acc;test_loss;test_acc;AUC;F1;ECE;Brier
0;0.218647;0.971250;0.372128;1.000000;0.367047;1.000000;1.000000;1.000000;0.307533;0.190351
1;0.046071;1.000000;0.058113;1.000000;0.070026;1.000000;1.000000;1.000000;0.070192;0.012134
2;0.022926;1.000000;0.011842;1.000000;0.013660;1.000000;1.000000;1.000000;0.013960;0.000411
3;0.013827;1.000000;0.008279;1.000000;0.008687;1.000000;1.000000;1.000000;0.008721;0.000153
4;0.011924;1.000000;0.005672;1.000000;0.005916;1.000000;1.000000;1.000000;0.005948;0.000071
5;0.009855;1.000000;0.003897;1.000000;0.009906;1.000000;1.000000;1.000000;0.011304;0.000872
6;0.008023;1.000000;0.003334;1.000000;0.003422;1.000000;1.000000;1.000000;0.003464;0.000025
7;0.004902;1.000000;0.002661;1.000000;0.003977;1.000000;1.000000;1.000000;0.004324;0.000068
8;0.004245;1.000000;0.002493;1.000000;0.002429;1.000000;1.000000;1.000000;0.002441;0.000013
9;0.003487;1.000000;0.002129;1.000000;0.002178;1.000000;1.000000;1.000000;0.002189;0.000010
10;0.004090;1.000000;0.001496;1.000000;0.002254;1.000000;1.000000;1.000000;0.002448;0.000020
11;0.002981;1.000000;0.001378;1.000000;0.001506;1.000000;1.000000;1.000000;0.001555;0.000005
12;0.003117;1.000000;0.001072;1.000000;0.001156;1.000000;1.000000;1.000000;0.001184;0.000003
13;0.002227;1.000000;0.000937;1.000000;0.002142;1.000000;1.000000;1.000000;0.002452;0.000036
14;0.001822;1.000000;0.000786;1.000000;0.011917;1.000000;1.000000;1.000000;0.014280;0.002840
15;0.001987;1.000000;0.000740;1.000000;0.000824;1.000000;1.000000;1.000000;0.000849;0.000002
16;0.001388;1.000000;0.000627;1.000000;0.003716;1.000000;1.000000;1.000000;0.004524;0.000242
17;0.001315;1.000000;0.000713;1.000000;0.003287;1.000000;1.000000;1.000000;0.003980;0.000178
18;0.001130;1.000000;0.000628;1.000000;0.000628;1.000000;1.000000;1.000000;0.000632;0.000001
19;0.001136;1.000000;0.000544;1.000000;0.000793;1.000000;1.000000;1.000000;0.000858;0.000002
20;0.001642;1.000000;0.000510;1.000000;0.000536;1.000000;1.000000;1.000000;0.000552;0.000001
21;0.001410;1.000000;0.000427;1.000000;0.000590;1.000000;1.000000;1.000000;0.000631;0.000001
22;0.000767;1.000000;0.000446;1.000000;0.017505;1.000000;1.000000;1.000000;0.020544;0.006218
23;0.000845;1.000000;0.000377;1.000000;0.000433;1.000000;1.000000;1.000000;0.000442;0.000000
24;0.000939;1.000000;0.000490;1.000000;0.000890;1.000000;1.000000;1.000000;0.001010;0.000006
25;0.000943;1.000000;0.000328;1.000000;0.000885;1.000000;1.000000;1.000000;0.001033;0.000008
26;0.001002;1.000000;0.000967;1.000000;0.001153;1.000000;1.000000;1.000000;0.001233;0.000006
27;0.000667;1.000000;0.365520;0.800000;0.676236;0.740000;1.000000;0.715900;0.211114;0.374259
28;0.000658;1.000000;0.000258;1.000000;0.000467;1.000000;1.000000;1.000000;0.000522;0.000001
29;0.000759;1.000000;0.000223;1.000000;0.000324;1.000000;1.000000;1.000000;0.000346;0.000000
30;0.000523;1.000000;0.000195;1.000000;0.047059;1.000000;1.000000;1.000000;0.048245;0.035523
31;0.000742;1.000000;0.000184;1.000000;0.001750;1.000000;1.000000;1.000000;0.002170;0.000060
32;0.000548;1.000000;0.000227;1.000000;0.000579;1.000000;1.000000;1.000000;0.000681;0.000004
