# dataset: IMDB-MULTI
# type: GIN
# train_mode: P
epoch;train_loss;train_acc;val_loss;val_acc;test_loss;test_acc;AUC;F1;ECE;Brier
0;1.449263;0.352500;1.295500;0.366667;1.093392;0.326667;0.000000;0.221741;0.111574;0.668242
1;1.240418;0.381667;1.254770;0.406667;1.269631;0.460000;0.000000;0.413937;0.097113;0.668869
2;1.193878;0.369167;1.116857;0.413333;1.052888;0.400000;0.000000;0.326845;0.045854;0.640349
3;1.168956;0.382500;1.123048;0.386667;1.072882;0.380000;0.000000;0.299788;0.064575;0.653158
4;1.185741;0.369167;1.117060;0.413333;1.043433;0.406667;0.000000;0.341497;0.067070;0.633152
5;1.170820;0.367500;1.181150;0.333333;1.162910;0.446667;0.000000;0.406508;0.071433;0.665117
6;1.173654;0.345000;1.109823;0.413333;1.123909;0.406667;0.000000;0.307381;0.037766;0.667370
7;1.166044;0.368333;1.137845;0.400000;1.081391;0.406667;0.000000;0.316887;0.038872;0.656296
8;1.161319;0.376667;1.079471;0.380000;1.088083;0.400000;0.000000;0.323475;0.043888;0.661204
9;1.175938;0.366667;1.162541;0.420000;1.148667;0.466667;0.000000;0.408847;0.089677;0.658359
10;1.155081;0.368333;1.062633;0.460000;1.042158;0.493333;0.000000;0.429759;0.079869;0.627774
11;1.118138;0.375833;1.170194;0.340000;1.166983;0.420000;0.000000;0.349525;0.047422;0.664756
12;1.135153;0.379167;1.125322;0.360000;1.121950;0.386667;0.000000;0.306641;0.087812;0.680469
13;1.120962;0.386667;1.225616;0.406667;1.207155;0.460000;0.000000;0.448725;0.101249;0.671237
14;1.140913;0.371667;1.140672;0.306667;1.177793;0.293333;0.000000;0.173815;0.129351;0.697011
15;1.132502;0.374167;1.100250;0.373333;1.078158;0.366667;0.000000;0.276577;0.047967;0.654067
16;1.114296;0.380000;1.150800;0.380000;1.147597;0.413333;0.000000;0.304859;0.089716;0.670197
17;1.120708;0.376667;1.064199;0.453333;1.062732;0.480000;0.000000;0.479115;0.089869;0.643068
