# dataset: MUTAG
# type: GIN
# train_mode: S
epoch;train_loss;train_acc;val_loss;val_acc;test_loss;test_acc;AUC;F1;ECE;Brier
0;0.713034;0.600000;0.685488;0.736842;0.656640;0.736842;0.600000;0.625199;0.195146;0.463576
1;0.583385;0.746667;0.654608;0.736842;0.629115;0.736842;0.657143;0.625199;0.162923;0.436465
2;0.582675;0.720000;0.618441;0.736842;0.607322;0.736842;0.657143;0.625199;0.135020;0.415655
3;0.503488;0.760000;0.581491;0.736842;0.587089;0.736842;0.685714;0.625199;0.110179;0.397359
4;0.482845;0.760000;0.536834;0.736842;0.563249;0.736842;0.685714;0.625199;0.075374;0.377733
5;0.466843;0.780000;0.497047;0.789474;0.544374;0.736842;0.700000;0.625199;0.057508;0.364855
6;0.483284;0.733333;0.466808;0.789474;0.533419;0.736842;0.700000;0.625199;0.146390;0.361095
7;0.452477;0.793333;0.445101;0.789474;0.533164;0.684211;0.700000;0.598684;0.088033;0.366617
8;0.484380;0.733333;0.423618;0.736842;0.532977;0.684211;0.714286;0.598684;0.107566;0.371319
9;0.440732;0.780000;0.405086;0.736842;0.527017;0.684211;0.685714;0.598684;0.113501;0.371070
10;0.411028;0.813333;0.371529;0.736842;0.511122;0.684211;0.714286;0.598684;0.096108;0.365185
11;0.421058;0.806667;0.357879;0.789474;0.499462;0.578947;0.728571;0.540351;0.192936;0.361197
12;0.386907;0.826667;0.354944;0.789474;0.492200;0.631579;0.728571;0.617463;0.160943;0.358772
13;0.466434;0.753333;0.366246;0.789474;0.513176;0.631579;0.728571;0.617463;0.169393;0.375732
14;0.373618;0.853333;0.366061;0.789474;0.507345;0.631579;0.742857;0.617463;0.167770;0.374407
15;0.387018;0.806667;0.374644;0.842105;0.501534;0.631579;0.785714;0.617463;0.193255;0.369049
16;0.384856;0.820000;0.372636;0.842105;0.500795;0.631579;0.785714;0.617463;0.214820;0.369619
17;0.340115;0.846667;0.375893;0.842105;0.504512;0.684211;0.785714;0.684211;0.113299;0.367106
18;0.454968;0.766667;0.372987;0.842105;0.510735;0.684211;0.771429;0.684211;0.117046;0.370213
19;0.360728;0.833333;0.372972;0.842105;0.509559;0.684211;0.757143;0.684211;0.112678;0.368319
