# dataset: IMDB-BINARY
# type: GIN
# train_mode: P
epoch;train_loss;train_acc;val_loss;val_acc;test_loss;test_acc;AUC;F1;ECE;Brier
0;1.042714;0.510000;0.690388;0.600000;0.784907;0.490000;0.457772;0.456825;0.141165;0.555892
1;0.871800;0.500000;0.791605;0.530000;0.807328;0.570000;0.554060;0.413885;0.066669;0.501468
2;0.752898;0.522500;0.669715;0.540000;0.674458;0.560000;0.580783;0.425839;0.045200;0.498849
3;0.736120;0.535000;0.657681;0.570000;0.721900;0.490000;0.415749;0.420563;0.078561;0.501932
4;0.703784;0.561250;0.653465;0.560000;0.675869;0.580000;0.570583;0.479200;0.036103;0.475176
5;0.715362;0.575000;0.655694;0.680000;0.722163;0.500000;0.487352;0.493978;0.062730;0.493510
6;0.701141;0.577500;0.664084;0.630000;0.722947;0.460000;0.464708;0.433399;0.105073;0.501494
7;0.713854;0.560000;0.623146;0.700000;0.673617;0.520000;0.531212;0.518463;0.084276;0.483204
8;0.691102;0.591250;0.657092;0.700000;0.692500;0.550000;0.515096;0.552216;0.042213;0.505512
9;0.727143;0.573750;0.644345;0.680000;0.734550;0.500000;0.492860;0.475369;0.068671;0.499815
10;0.677914;0.601250;0.674474;0.650000;0.775190;0.490000;0.463892;0.462323;0.074227;0.510822
11;0.754424;0.575000;0.684557;0.660000;0.697839;0.550000;0.535292;0.552042;0.062554;0.509158
12;0.700376;0.565000;0.653523;0.570000;0.656105;0.590000;0.609139;0.472149;0.039612;0.471762
13;0.688043;0.601250;0.649952;0.640000;0.740900;0.470000;0.483680;0.429248;0.099899;0.502662
14;0.727573;0.551250;0.646278;0.670000;0.749271;0.480000;0.482252;0.429677;0.102855;0.510458
