# dataset: MUTAG
# type: GIN
# train_mode: S
epoch;train_loss;train_acc;val_loss;val_acc;test_loss;test_acc;AUC;F1;ECE;Brier
0;0.776673;0.460000;0.686582;0.736842;0.659026;0.736842;0.157143;0.625199;0.195584;0.465946
1;0.634810;0.706667;0.653891;0.736842;0.627913;0.736842;0.842857;0.625199;0.161389;0.435287
2;0.553697;0.746667;0.622439;0.736842;0.594826;0.736842;0.900000;0.625199;0.246382;0.403437
3;0.504556;0.793333;0.586885;0.789474;0.552637;0.736842;0.928571;0.625199;0.259889;0.364056
4;0.479590;0.793333;0.552506;0.842105;0.500930;0.736842;0.942857;0.625199;0.224014;0.317839
5;0.521804;0.720000;0.518067;0.789474;0.442585;0.894737;0.942857;0.885088;0.213369;0.269061
6;0.481900;0.773333;0.490044;0.789474;0.384183;0.894737;0.971429;0.885088;0.176689;0.224737
7;0.475556;0.760000;0.470988;0.684211;0.332385;0.894737;0.985714;0.885088;0.166438;0.188804
8;0.471160;0.766667;0.444157;0.684211;0.286249;0.894737;0.985714;0.885088;0.127144;0.164284
9;0.420239;0.793333;0.427597;0.684211;0.253435;0.947368;0.985714;0.945352;0.137242;0.149299
10;0.430769;0.773333;0.421584;0.736842;0.223059;0.894737;0.985714;0.894737;0.080761;0.131672
11;0.448358;0.786667;0.421118;0.789474;0.202175;0.894737;0.985714;0.894737;0.111291;0.120845
12;0.412670;0.813333;0.435736;0.789474;0.178716;0.894737;0.985714;0.894737;0.141296;0.103312
13;0.430132;0.806667;0.453548;0.789474;0.162150;0.947368;0.985714;0.948786;0.081301;0.090951
14;0.443196;0.813333;0.468378;0.789474;0.149512;0.947368;1.000000;0.948786;0.121490;0.079770
15;0.414629;0.780000;0.469966;0.842105;0.144293;0.947368;1.000000;0.948786;0.118465;0.075024
16;0.471846;0.766667;0.479214;0.789474;0.153890;0.947368;1.000000;0.948786;0.124831;0.082315
17;0.410755;0.826667;0.466900;0.842105;0.152673;0.947368;1.000000;0.948786;0.123821;0.082522
18;0.366478;0.866667;0.437563;0.789474;0.157220;0.947368;1.000000;0.948786;0.081049;0.088992
