# dataset: ogbg-molhiv
# type: GraphSAGE
# train_mode: T
epoch;train_loss;train_acc;val_loss;val_acc;test_loss;test_acc;AUC;F1;ECE;Brier
0;0.195435;0.984924;0.028289;1.000000;0.027612;1.000000;0.000000;1.000000;0.027689;0.001628
1;0.019955;1.000000;0.011901;0.999514;0.005189;1.000000;0.000000;1.000000;0.005338;0.000064
2;0.007668;1.000000;0.010460;0.999514;0.001006;1.000000;0.000000;1.000000;0.001060;0.000004
3;0.004257;1.000000;0.045537;0.999514;0.000217;1.000000;0.000000;1.000000;0.000228;0.000006
4;0.002755;1.000000;0.060133;0.999514;0.000786;1.000000;0.000000;1.000000;0.000805;0.000101
5;0.002103;1.000000;0.058370;0.999514;0.000137;1.000000;0.000000;1.000000;0.000144;0.000003
6;0.001719;1.000000;0.074242;0.999514;0.000635;1.000000;0.000000;1.000000;0.000653;0.000071
7;0.001477;1.000000;0.096091;0.996839;0.004850;1.000000;0.000000;1.000000;0.004232;0.002630
8;0.001767;1.000000;0.099312;0.964017;0.089912;0.965232;0.000000;0.948156;0.056364;0.052206
9;0.001548;1.000000;0.005296;1.000000;0.001475;1.000000;0.000000;1.000000;0.001557;0.000012
10;0.001125;1.000000;0.037273;0.999514;0.002969;1.000000;0.000000;1.000000;0.003118;0.000092
11;0.001090;1.000000;0.062280;0.999514;0.003827;1.000000;0.000000;1.000000;0.003969;0.000300
12;0.001044;1.000000;0.088269;0.999514;0.009538;1.000000;0.000000;1.000000;0.009855;0.000903
13;0.001038;1.000000;0.097067;0.996839;0.014602;0.993192;0.000000;0.992835;0.007846;0.009605
14;0.001000;1.000000;0.172856;0.936300;0.044935;0.994651;0.000000;0.994436;0.041206;0.018779
15;0.000969;1.000000;0.856030;0.802820;0.489374;0.797715;0.000000;0.858826;0.172887;0.288016
16;0.003354;0.999423;0.064744;0.996839;0.011710;0.993192;0.000000;0.992835;0.008224;0.007825
