# dataset: IMDB-MULTI
# type: GraphSAGE
# train_mode: P
epoch;train_loss;train_acc;val_loss;val_acc;test_loss;test_acc;AUC;F1;ECE;Brier
0;1.095373;0.390000;1.091327;0.373333;1.087595;0.393333;0.000000;0.299883;0.034553;0.657399
1;1.097339;0.389167;1.097305;0.360000;1.127328;0.326667;0.000000;0.209575;0.128509;0.683495
2;1.090799;0.393333;1.085017;0.400000;1.050868;0.486667;0.000000;0.439262;0.069041;0.631454
3;1.086379;0.374167;1.095239;0.373333;1.091416;0.386667;0.000000;0.285533;0.074014;0.658842
4;1.092405;0.393333;1.089400;0.413333;1.067387;0.433333;0.000000;0.397005;0.066062;0.645296
5;1.081377;0.383333;1.082841;0.360000;1.074588;0.413333;0.000000;0.402400;0.054478;0.648799
6;1.087174;0.375833;1.078277;0.373333;1.068500;0.466667;0.000000;0.453911;0.080164;0.644851
7;1.084522;0.398333;1.082027;0.373333;1.069293;0.446667;0.000000;0.433262;0.066704;0.644488
8;1.085408;0.384167;1.082701;0.400000;1.050816;0.440000;0.000000;0.396633;0.038673;0.632553
9;1.079552;0.399167;1.087151;0.386667;1.069411;0.420000;0.000000;0.370862;0.057047;0.645602
10;1.081195;0.400000;1.098555;0.366667;1.059852;0.446667;0.000000;0.406989;0.066490;0.639195
11;1.086633;0.377500;1.091773;0.406667;1.045828;0.453333;0.000000;0.399292;0.049893;0.631250
12;1.086600;0.392500;1.084210;0.393333;1.056230;0.446667;0.000000;0.412287;0.038092;0.635773
13;1.084087;0.395000;1.090738;0.380000;1.056329;0.433333;0.000000;0.393232;0.054718;0.636245
