# dataset: MUTAG
# type: GraphSAGE
# train_mode: S
epoch;train_loss;train_acc;val_loss;val_acc;test_loss;test_acc;AUC;F1;ECE;Brier
0;0.798531;0.446667;0.732481;0.368421;0.700229;0.368421;0.690476;0.198381;0.147990;0.507078
1;0.702182;0.613333;0.716322;0.631579;0.683569;0.578947;0.690476;0.578947;0.067227;0.490428
2;0.666483;0.666667;0.699419;0.631579;0.665512;0.578947;0.690476;0.524812;0.048388;0.472493
3;0.629722;0.680000;0.683438;0.631579;0.646496;0.631579;0.702381;0.488964;0.074705;0.453929
4;0.569907;0.726667;0.669029;0.631579;0.627941;0.631579;0.785714;0.488964;0.119116;0.436293
5;0.570445;0.713333;0.655833;0.631579;0.607286;0.631579;0.845238;0.488964;0.196974;0.417310
6;0.542926;0.760000;0.644070;0.631579;0.584157;0.631579;0.904762;0.488964;0.312348;0.396860
7;0.546511;0.760000;0.636363;0.631579;0.559821;0.631579;0.904762;0.488964;0.202014;0.376960
8;0.556338;0.740000;0.634394;0.631579;0.535516;0.684211;0.904762;0.597368;0.120352;0.357901
9;0.524981;0.773333;0.643174;0.631579;0.517947;0.684211;0.904762;0.597368;0.108105;0.345857
10;0.538995;0.760000;0.658419;0.631579;0.502800;0.684211;0.904762;0.597368;0.147773;0.334170
11;0.523545;0.766667;0.679631;0.631579;0.496924;0.684211;0.904762;0.597368;0.093704;0.329213
12;0.529144;0.753333;0.684722;0.684211;0.473311;0.789474;0.904762;0.762406;0.067600;0.304721
13;0.511681;0.760000;0.673079;0.684211;0.432071;0.842105;0.904762;0.829346;0.093746;0.265237
14;0.530788;0.780000;0.696693;0.631579;0.423155;0.842105;0.904762;0.829346;0.063928;0.254093
15;0.512265;0.780000;0.709990;0.684211;0.417170;0.842105;0.904762;0.829346;0.062812;0.248282
