# dataset: IMDB-BINARY
# type: GraphSAGE
# train_mode: P
epoch;train_loss;train_acc;val_loss;val_acc;test_loss;test_acc;AUC;F1;ECE;Brier
0;0.696872;0.518750;0.679687;0.480000;0.676975;0.550000;0.621194;0.467941;0.005484;0.492586
1;0.682900;0.555000;0.664803;0.510000;0.659194;0.570000;0.659255;0.516832;0.047234;0.478020
2;0.679980;0.595000;0.697428;0.610000;0.668895;0.580000;0.647636;0.580168;0.023605;0.478602
3;0.683549;0.550000;0.686926;0.530000;0.665205;0.600000;0.652845;0.596104;0.045640;0.476410
4;0.685748;0.565000;0.663369;0.510000;0.653589;0.610000;0.670473;0.595435;0.040282;0.470299
5;0.681767;0.556250;0.713626;0.700000;0.682370;0.630000;0.632412;0.619212;0.083996;0.486133
6;0.683245;0.555000;0.674092;0.640000;0.666653;0.630000;0.664263;0.629815;0.112074;0.477570
7;0.682381;0.578750;0.661850;0.500000;0.656985;0.590000;0.671875;0.531999;0.042402;0.474860
8;0.674347;0.602500;0.655485;0.610000;0.652026;0.600000;0.674479;0.594288;0.032526;0.466033
9;0.668709;0.587500;0.678062;0.640000;0.661356;0.610000;0.665865;0.609805;0.055812;0.470670
10;0.675979;0.588750;0.648938;0.580000;0.646642;0.610000;0.683293;0.603417;0.054417;0.463281
11;0.682353;0.588750;0.657297;0.610000;0.650067;0.610000;0.675481;0.606960;0.037783;0.463715
12;0.679779;0.573750;0.655522;0.520000;0.652401;0.610000;0.681490;0.583877;0.044588;0.469025
13;0.674907;0.591250;0.647433;0.510000;0.646391;0.600000;0.676683;0.565714;0.067165;0.467471
14;0.669254;0.577500;0.676969;0.680000;0.665754;0.660000;0.669071;0.657953;0.125617;0.474323
15;0.672502;0.577500;0.658533;0.610000;0.650988;0.590000;0.681090;0.589794;0.010551;0.463573
16;0.661500;0.627500;0.645611;0.560000;0.644705;0.610000;0.676683;0.601124;0.065527;0.460129
17;0.660579;0.591250;0.680479;0.700000;0.665909;0.640000;0.667869;0.634909;0.088861;0.473451
18;0.660095;0.620000;0.634818;0.510000;0.641598;0.580000;0.685497;0.498611;0.043883;0.465946
19;0.664125;0.591250;0.706784;0.670000;0.689755;0.560000;0.665064;0.510681;0.056095;0.488598
20;0.664965;0.597500;0.661310;0.680000;0.653562;0.630000;0.675481;0.629222;0.049372;0.460828
21;0.662241;0.598750;0.639607;0.500000;0.654432;0.560000;0.657853;0.484571;0.053856;0.479835
22;0.667793;0.581250;0.660956;0.730000;0.657077;0.610000;0.674679;0.605400;0.028078;0.462501
23;0.664869;0.596250;0.648459;0.710000;0.648933;0.640000;0.685096;0.639568;0.052629;0.457424
24;0.662882;0.603750;0.646822;0.670000;0.649011;0.630000;0.686298;0.629815;0.055586;0.457522
25;0.656504;0.603750;0.637235;0.660000;0.642001;0.650000;0.685296;0.650105;0.066372;0.452193
