# dataset: IMDB-MULTI
# type: GraphSAGE
# train_mode: T
epoch;train_loss;train_acc;val_loss;val_acc;test_loss;test_acc;AUC;F1;ECE;Brier
0;0.292758;0.962500;0.418697;1.000000;0.441492;1.000000;0.000000;1.000000;0.349337;0.197784
1;0.052197;1.000000;0.025506;1.000000;0.028460;1.000000;0.000000;1.000000;0.027444;0.001732
2;0.024341;1.000000;0.011838;1.000000;0.013447;1.000000;0.000000;1.000000;0.013218;0.000390
3;0.014488;1.000000;0.006568;1.000000;0.007447;1.000000;0.000000;1.000000;0.007380;0.000099
4;0.010220;1.000000;0.005749;1.000000;0.006002;1.000000;0.000000;1.000000;0.005938;0.000076
5;0.007127;1.000000;0.003811;1.000000;0.003914;1.000000;0.000000;1.000000;0.003891;0.000032
6;0.005912;1.000000;0.003397;1.000000;0.003363;1.000000;0.000000;1.000000;0.003340;0.000027
7;0.003996;1.000000;0.001992;1.000000;0.002080;1.000000;0.000000;1.000000;0.002071;0.000008
8;0.003454;1.000000;0.001965;1.000000;0.002057;1.000000;0.000000;1.000000;0.002044;0.000009
9;0.003321;1.000000;0.001211;1.000000;0.001295;1.000000;0.000000;1.000000;0.001287;0.000003
10;0.002681;1.000000;0.001127;1.000000;0.001234;1.000000;0.000000;1.000000;0.001224;0.000003
11;0.001836;1.000000;0.000813;1.000000;0.000870;1.000000;0.000000;1.000000;0.000865;0.000001
12;0.002221;1.000000;0.000786;1.000000;0.000900;1.000000;0.000000;1.000000;0.000892;0.000002
13;0.001845;1.000000;0.000759;1.000000;0.000831;1.000000;0.000000;1.000000;0.000825;0.000001
14;0.001572;1.000000;0.000524;1.000000;0.000599;1.000000;0.000000;1.000000;0.000595;0.000001
15;0.002356;0.999167;0.001056;1.000000;0.000618;1.000000;0.000000;1.000000;0.000601;0.000001
16;0.001415;1.000000;0.000429;1.000000;0.001202;1.000000;0.000000;1.000000;0.001239;0.000017
17;0.001053;1.000000;0.000339;1.000000;0.000830;1.000000;0.000000;1.000000;0.000854;0.000007
18;0.001155;1.000000;0.000395;1.000000;0.000812;1.000000;0.000000;1.000000;0.000831;0.000005
19;0.000837;1.000000;0.000352;1.000000;0.000560;1.000000;0.000000;1.000000;0.000567;0.000001
20;0.000729;1.000000;0.000348;1.000000;0.000491;1.000000;0.000000;1.000000;0.000496;0.000001
21;0.000853;1.000000;0.000236;1.000000;0.000304;1.000000;0.000000;1.000000;0.000305;0.000000
22;0.000855;1.000000;0.000243;1.000000;0.000336;1.000000;0.000000;1.000000;0.000339;0.000000
23;0.000721;1.000000;0.000204;1.000000;0.000353;1.000000;0.000000;1.000000;0.000360;0.000001
24;0.000568;1.000000;0.000198;1.000000;0.000320;1.000000;0.000000;1.000000;0.000324;0.000000
25;0.000695;1.000000;0.000177;1.000000;0.000294;1.000000;0.000000;1.000000;0.000298;0.000000
26;0.000469;1.000000;0.000160;1.000000;0.000245;1.000000;0.000000;1.000000;0.000247;0.000000
27;0.000446;1.000000;0.000204;1.000000;0.000260;1.000000;0.000000;1.000000;0.000261;0.000000
28;0.000555;1.000000;0.000143;1.000000;0.000228;1.000000;0.000000;1.000000;0.000230;0.000000
29;0.000552;1.000000;0.000128;1.000000;0.000200;1.000000;0.000000;1.000000;0.000202;0.000000
30;0.000530;1.000000;0.000135;1.000000;0.000188;1.000000;0.000000;1.000000;0.000189;0.000000
31;0.000442;1.000000;0.000144;1.000000;0.000194;1.000000;0.000000;1.000000;0.000194;0.000000
32;0.000416;1.000000;0.000108;1.000000;0.000163;1.000000;0.000000;1.000000;0.000163;0.000000
33;0.000554;1.000000;0.000101;1.000000;0.000154;1.000000;0.000000;1.000000;0.000154;0.000000
34;0.011220;0.996667;0.003464;1.000000;0.108872;0.940000;0.000000;0.939510;0.061925;0.080145
35;0.025572;0.992500;0.000290;1.000000;0.000322;1.000000;0.000000;1.000000;0.000302;0.000000
36;0.000682;1.000000;0.000259;1.000000;0.000258;1.000000;0.000000;1.000000;0.000255;0.000000
37;0.000780;1.000000;0.000215;1.000000;0.000206;1.000000;0.000000;1.000000;0.000204;0.000000
38;0.000404;1.000000;0.000263;1.000000;0.000233;1.000000;0.000000;1.000000;0.000228;0.000000
39;0.000420;1.000000;0.000197;1.000000;0.000187;1.000000;0.000000;1.000000;0.000183;0.000000
40;0.000450;1.000000;0.000150;1.000000;0.000149;1.000000;0.000000;1.000000;0.000148;0.000000
