# dataset: IMDB-BINARY
# type: GraphSAGE
# train_mode: S
epoch;train_loss;train_acc;val_loss;val_acc;test_loss;test_acc;AUC;F1;ECE;Brier
0;0.716996;0.532500;0.700926;0.540000;0.680772;0.560000;0.478693;0.402051;0.013980;0.494770
1;0.689779;0.592500;0.677363;0.560000;0.666499;0.560000;0.575893;0.402051;0.029446;0.486614
2;0.694310;0.570000;0.679975;0.560000;0.647824;0.570000;0.581778;0.424201;0.041621;0.487316
3;0.679793;0.606250;0.681451;0.560000;0.643723;0.550000;0.594562;0.429031;0.084787;0.492734
4;0.670803;0.605000;0.687034;0.560000;0.655450;0.570000;0.549107;0.454407;0.128709;0.509332
5;0.671332;0.615000;0.686250;0.590000;0.646927;0.530000;0.576705;0.387974;0.108882;0.497749
6;0.658168;0.608750;0.675464;0.590000;0.642137;0.560000;0.572240;0.472714;0.067326;0.493696
7;0.668072;0.611250;0.695075;0.590000;0.639805;0.560000;0.560674;0.448533;0.079372;0.493716
8;0.653516;0.616250;0.684221;0.590000;0.651539;0.560000;0.559659;0.448533;0.089909;0.506978
9;0.652965;0.606250;0.702401;0.580000;0.642320;0.570000;0.545860;0.467409;0.149598;0.500043
10;0.652303;0.638750;0.698880;0.580000;0.669083;0.530000;0.541193;0.387974;0.131944;0.525996
11;0.650972;0.613750;0.692099;0.560000;0.663035;0.540000;0.543831;0.408860;0.115397;0.519889
12;0.644191;0.647500;0.678733;0.580000;0.659065;0.560000;0.575487;0.448533;0.128401;0.511863
13;0.651802;0.628750;0.694807;0.590000;0.638451;0.560000;0.554789;0.461206;0.082500;0.500711
