# dataset: IMDB-MULTI
# type: GraphSAGE
# train_mode: S
epoch;train_loss;train_acc;val_loss;val_acc;test_loss;test_acc;AUC;F1;ECE;Brier
0;1.134698;0.397500;1.122090;0.406667;1.075427;0.453333;0.000000;0.382933;0.075805;0.650311
1;1.126890;0.368333;1.107707;0.433333;1.062984;0.393333;0.000000;0.326362;0.042108;0.644225
2;1.115453;0.402500;1.118359;0.326667;1.053014;0.406667;0.000000;0.332821;0.029803;0.636860
3;1.117995;0.390833;1.104892;0.453333;1.054411;0.446667;0.000000;0.410284;0.040208;0.637740
4;1.114117;0.399167;1.098872;0.453333;1.046066;0.453333;0.000000;0.415699;0.041297;0.632568
5;1.115765;0.384167;1.107344;0.380000;1.044199;0.460000;0.000000;0.428273;0.068582;0.631296
6;1.113943;0.368333;1.115982;0.360000;1.037778;0.473333;0.000000;0.422354;0.070261;0.627506
7;1.114010;0.385000;1.115605;0.373333;1.040282;0.440000;0.000000;0.402002;0.040312;0.629921
8;1.111225;0.390833;1.107171;0.400000;1.045171;0.453333;0.000000;0.399058;0.039457;0.631503
9;1.105465;0.398333;1.102170;0.386667;1.040836;0.453333;0.000000;0.410350;0.050403;0.629253
10;1.107461;0.400000;1.121152;0.346667;1.030974;0.460000;0.000000;0.412127;0.038934;0.623743
11;1.107740;0.390833;1.106380;0.433333;1.047990;0.446667;0.000000;0.411786;0.065798;0.634423
