# dataset: ogbg-molhiv
# type: GraphSAGE
# train_mode: S
epoch;train_loss;train_acc;val_loss;val_acc;test_loss;test_acc;AUC;F1;ECE;Brier
0;0.207002;0.951673;0.159957;0.958668;0.144412;0.965475;0.000000;0.948516;0.009910;0.064574
1;0.144642;0.965624;0.161681;0.958668;0.144669;0.965475;0.000000;0.948516;0.011719;0.063866
2;0.142063;0.965624;0.158010;0.958668;0.141025;0.965475;0.000000;0.948516;0.010115;0.062938
3;0.140402;0.965624;0.159096;0.958668;0.143082;0.965475;0.000000;0.948516;0.013243;0.063262
4;0.139321;0.965594;0.165096;0.958668;0.145905;0.965475;0.000000;0.948516;0.015524;0.064835
5;0.137891;0.965655;0.160231;0.958668;0.144837;0.965475;0.000000;0.948516;0.013560;0.064763
6;0.136647;0.965594;0.156185;0.958668;0.140165;0.965475;0.000000;0.948516;0.010379;0.061673
7;0.135047;0.965624;0.154347;0.958668;0.138547;0.965475;0.000000;0.948516;0.010014;0.061809
8;0.135604;0.965867;0.154596;0.958668;0.141289;0.965475;0.000000;0.948516;0.010092;0.062838
9;0.135661;0.965533;0.151929;0.959640;0.138791;0.966691;0.000000;0.952296;0.016714;0.061485
10;0.134524;0.965715;0.155232;0.958668;0.139586;0.965475;0.000000;0.948516;0.013509;0.061935
11;0.133275;0.966232;0.153562;0.958668;0.137649;0.965475;0.000000;0.948516;0.013288;0.061083
12;0.134329;0.965715;0.164308;0.958668;0.148460;0.965475;0.000000;0.948516;0.018186;0.064363
13;0.133147;0.965776;0.167946;0.957938;0.151000;0.965475;0.000000;0.948516;0.021813;0.063150
14;0.132195;0.965928;0.155389;0.958911;0.138251;0.966448;0.000000;0.951314;0.020089;0.061347
15;0.131917;0.965867;0.157747;0.958425;0.147364;0.966691;0.000000;0.952296;0.037562;0.062839
16;0.130590;0.966110;0.147972;0.958425;0.135138;0.966205;0.000000;0.950297;0.007510;0.059879
17;0.131649;0.966141;0.149532;0.958911;0.134349;0.965718;0.000000;0.949116;0.011060;0.060560
18;0.131486;0.966080;0.174063;0.955993;0.163033;0.966934;0.000000;0.958948;0.059301;0.071694
19;0.130490;0.966171;0.148691;0.960126;0.137121;0.967177;0.000000;0.953392;0.020489;0.059894
20;0.129902;0.966232;0.156660;0.958668;0.141265;0.965475;0.000000;0.948516;0.016282;0.062009
21;0.128811;0.966445;0.159233;0.958425;0.154065;0.966934;0.000000;0.952847;0.039902;0.064881
22;0.129247;0.966110;0.178018;0.958425;0.169630;0.968636;0.000000;0.960178;0.067361;0.072786
23;0.128846;0.966475;0.149832;0.959397;0.134449;0.966448;0.000000;0.951740;0.010428;0.059663
