# dataset: COLLAB
# type: GraphSAGE
# train_mode: P
epoch;train_loss;train_acc;val_loss;val_acc;test_loss;test_acc;AUC;F1;ECE;Brier
0;0.865641;0.591750;0.768325;0.656000;0.779976;0.670000;0.000000;0.658894;0.105227;0.484767
1;0.817600;0.626500;0.788061;0.618000;0.768762;0.666000;0.000000;0.632796;0.083936;0.477276
2;0.807203;0.628000;0.770160;0.638000;0.751128;0.662000;0.000000;0.637429;0.070365;0.465653
3;0.796388;0.637500;0.750996;0.670000;0.739916;0.678000;0.000000;0.665682;0.090601;0.460156
4;0.797166;0.637500;0.734660;0.692000;0.723865;0.696000;0.000000;0.690488;0.112149;0.447204
5;0.779041;0.641750;0.730361;0.700000;0.726803;0.696000;0.000000;0.695238;0.106436;0.453077
6;0.774099;0.649500;0.738112;0.694000;0.733592;0.686000;0.000000;0.687106;0.143215;0.456626
7;0.770444;0.644500;0.721270;0.700000;0.721460;0.692000;0.000000;0.691450;0.116032;0.445708
8;0.763008;0.652750;0.716213;0.712000;0.703532;0.698000;0.000000;0.695870;0.101822;0.435785
9;0.758805;0.648250;0.707922;0.698000;0.693225;0.694000;0.000000;0.688882;0.085203;0.428875
10;0.755267;0.657250;0.709946;0.708000;0.694964;0.700000;0.000000;0.696541;0.096997;0.430415
11;0.753129;0.654500;0.709206;0.694000;0.716409;0.678000;0.000000;0.678457;0.096915;0.447844
12;0.758794;0.646500;0.716619;0.682000;0.715790;0.662000;0.000000;0.660467;0.067972;0.451043
13;0.747848;0.651750;0.696036;0.716000;0.690650;0.702000;0.000000;0.699450;0.077858;0.425189
14;0.744975;0.656500;0.716415;0.684000;0.724929;0.664000;0.000000;0.663288;0.062941;0.456562
15;0.739814;0.663500;0.697303;0.694000;0.700964;0.680000;0.000000;0.679957;0.068481;0.438061
16;0.745654;0.657000;0.729287;0.684000;0.717308;0.678000;0.000000;0.673482;0.081380;0.456624
17;0.743096;0.649000;0.693941;0.712000;0.691377;0.688000;0.000000;0.687392;0.078562;0.428931
18;0.745734;0.659500;0.713399;0.700000;0.702325;0.686000;0.000000;0.685159;0.070197;0.442103
19;0.738355;0.661250;0.690444;0.708000;0.681739;0.698000;0.000000;0.693707;0.058328;0.422266
20;0.737793;0.658500;0.685853;0.710000;0.678425;0.696000;0.000000;0.692246;0.057966;0.420391
21;0.738990;0.656000;0.715649;0.706000;0.700051;0.712000;0.000000;0.711083;0.099582;0.432712
22;0.742572;0.654250;0.704109;0.696000;0.682725;0.712000;0.000000;0.706345;0.066633;0.422942
23;0.734911;0.668750;0.695047;0.692000;0.683625;0.710000;0.000000;0.703241;0.068602;0.422559
24;0.729296;0.670500;0.710741;0.676000;0.688183;0.690000;0.000000;0.672884;0.051986;0.428007
25;0.742960;0.655250;0.691978;0.690000;0.678054;0.708000;0.000000;0.701218;0.071782;0.418303
26;0.733963;0.666750;0.687214;0.704000;0.676401;0.704000;0.000000;0.700502;0.059425;0.417702
27;0.739311;0.662500;0.704491;0.694000;0.705489;0.678000;0.000000;0.673797;0.053652;0.444340
