# dataset: IMDB-BINARY
# type: GraphSAGE
# train_mode: T
epoch;train_loss;train_acc;val_loss;val_acc;test_loss;test_acc;AUC;F1;ECE;Brier
0;0.114865;0.993750;0.540391;0.680000;0.514682;0.820000;0.979928;0.817091;0.202335;0.325927
1;0.026169;1.000000;0.040317;1.000000;0.171804;0.990000;1.000000;0.989993;0.042407;0.018997
2;0.013469;1.000000;0.009196;1.000000;0.130896;0.990000;1.000000;0.989993;0.016641;0.014999
3;0.008944;1.000000;0.005693;1.000000;0.178535;0.990000;1.000000;0.989993;0.004421;0.017669
4;0.006201;1.000000;0.003751;1.000000;0.073135;0.990000;1.000000;0.989993;0.010157;0.009072
5;0.004311;1.000000;0.003287;1.000000;0.257701;0.990000;1.000000;0.989993;0.006947;0.019351
6;0.003245;1.000000;0.002682;1.000000;0.256590;0.990000;1.000000;0.989993;0.007509;0.019339
7;0.003109;1.000000;0.002104;1.000000;0.274822;0.990000;1.000000;0.989993;0.008062;0.019507
8;0.002399;1.000000;0.001817;1.000000;0.290788;0.990000;1.000000;0.989993;0.008344;0.019619
9;0.002285;1.000000;0.001688;1.000000;0.371457;0.990000;1.000000;0.989993;0.008560;0.019900
10;0.001692;1.000000;0.001247;1.000000;0.342191;0.990000;1.000000;0.989993;0.008874;0.019833
11;0.001896;1.000000;0.000986;1.000000;0.321628;0.990000;1.000000;0.989993;0.009077;0.019767
12;0.001682;1.000000;0.000876;1.000000;0.355070;0.990000;1.000000;0.989993;0.009202;0.019864
13;0.001101;1.000000;0.000844;1.000000;0.299374;0.990000;1.000000;0.989993;0.009190;0.019667
14;0.001271;1.000000;0.000601;1.000000;0.276715;0.990000;1.000000;0.989993;0.009330;0.019522
15;0.001046;1.000000;0.000553;1.000000;0.334094;0.990000;1.000000;0.989993;0.009452;0.019809
16;0.000908;1.000000;0.000558;1.000000;0.334693;0.990000;1.000000;0.989993;0.009468;0.019811
17;0.001210;1.000000;0.000437;1.000000;0.351090;0.990000;1.000000;0.989993;0.009563;0.019854
18;0.000860;1.000000;0.000385;1.000000;0.325268;0.990000;1.000000;0.989993;0.009602;0.019780
19;0.000923;1.000000;0.000367;1.000000;0.413893;0.990000;1.000000;0.989993;0.009670;0.019947
20;0.000775;1.000000;0.000325;1.000000;0.230632;0.990000;1.000000;0.989993;0.009466;0.019009
21;0.000455;1.000000;0.000350;1.000000;0.369627;0.990000;1.000000;0.989993;0.009672;0.019892
22;0.000766;1.000000;0.000323;1.000000;0.446398;0.990000;1.000000;0.989993;0.009720;0.019968
23;0.000560;1.000000;0.000271;1.000000;0.397943;0.990000;1.000000;0.989993;0.009750;0.019931
24;0.000686;1.000000;0.000257;1.000000;0.440319;0.990000;1.000000;0.989993;0.009777;0.019965
25;0.000406;1.000000;0.000227;1.000000;0.451849;0.990000;1.000000;0.989993;0.009799;0.019971
26;0.000371;1.000000;0.000244;1.000000;0.427751;0.990000;1.000000;0.989993;0.009786;0.019957
27;0.000495;1.000000;0.000211;1.000000;0.450895;0.990000;1.000000;0.989993;0.009813;0.019971
28;0.000386;1.000000;0.000214;1.000000;0.453418;0.990000;1.000000;0.989993;0.009819;0.019972
29;0.000422;1.000000;0.000210;1.000000;0.435728;0.990000;1.000000;0.989993;0.009822;0.019962
30;0.000307;1.000000;0.000196;1.000000;0.477388;0.990000;1.000000;0.989993;0.009837;0.019981
31;0.000283;1.000000;0.000188;1.000000;0.465927;0.990000;1.000000;0.989993;0.009843;0.019977
32;0.000290;1.000000;0.000184;1.000000;0.487664;0.990000;1.000000;0.989993;0.009847;0.019984
33;0.000210;1.000000;0.000224;1.000000;0.481572;0.990000;1.000000;0.989993;0.009848;0.019982
34;0.000315;1.000000;0.000180;1.000000;0.494146;0.990000;1.000000;0.989993;0.009866;0.019985
35;0.000246;1.000000;0.000198;1.000000;0.475082;0.990000;1.000000;0.989993;0.009859;0.019980
36;0.000353;1.000000;0.000163;1.000000;0.525195;0.990000;1.000000;0.989993;0.009881;0.019991
37;0.000475;1.000000;0.000125;1.000000;0.527455;0.990000;1.000000;0.989993;0.009897;0.019991
38;0.000258;1.000000;0.000153;1.000000;0.540482;0.990000;1.000000;0.989993;0.009890;0.019993
39;0.000375;1.000000;0.000133;1.000000;0.553606;0.990000;1.000000;0.989993;0.009897;0.019994
40;0.000185;1.000000;0.000156;1.000000;0.560335;0.990000;1.000000;0.989993;0.009885;0.019995
41;0.000269;1.000000;0.000241;1.000000;0.535000;0.990000;1.000000;0.989993;0.009898;0.019992
42;0.000255;1.000000;0.000170;1.000000;0.546830;0.990000;1.000000;0.989993;0.009906;0.019994
43;0.000227;1.000000;0.000387;1.000000;0.541896;0.990000;1.000000;0.989993;0.009898;0.019993
44;0.000248;1.000000;0.000157;1.000000;0.558525;0.990000;1.000000;0.989993;0.009910;0.019995
