# dataset: IMDB-MULTI
# type: GraphSAGE
# train_mode: S
epoch;train_loss;train_acc;val_loss;val_acc;test_loss;test_acc;AUC;F1;ECE;Brier
0;1.148210;0.375833;1.106357;0.433333;1.091694;0.393333;0.000000;0.332495;0.038669;0.662362
1;1.109266;0.392500;1.089560;0.440000;1.095868;0.366667;0.000000;0.290566;0.101371;0.668358
2;1.117601;0.382500;1.109895;0.346667;1.113392;0.273333;0.000000;0.257753;0.129068;0.679931
3;1.120482;0.375000;1.103375;0.433333;1.086496;0.360000;0.000000;0.327959;0.081433;0.661023
4;1.111367;0.405000;1.085552;0.446667;1.082570;0.380000;0.000000;0.311997;0.046784;0.657900
5;1.109218;0.387500;1.088058;0.433333;1.079328;0.406667;0.000000;0.350448;0.025757;0.655088
6;1.108949;0.402500;1.094040;0.453333;1.078693;0.393333;0.000000;0.355895;0.039954;0.656154
7;1.103212;0.402500;1.093992;0.420000;1.086668;0.380000;0.000000;0.316941;0.035896;0.662111
8;1.111857;0.384167;1.092593;0.453333;1.094667;0.380000;0.000000;0.307137;0.062094;0.666694
9;1.105651;0.400000;1.090420;0.446667;1.074666;0.406667;0.000000;0.360689;0.049616;0.652456
10;1.104096;0.398333;1.090641;0.460000;1.090792;0.366667;0.000000;0.292668;0.069948;0.664437
11;1.101644;0.382500;1.088122;0.433333;1.079301;0.426667;0.000000;0.375536;0.074395;0.654877
